Region,Year,StatisticalArea,Section,LocationCode,LocationName,SpawnNumber,StartDate,EndDate,Longitude,Latitude,Length,Width,Method,Surface,Macrocystis,Understory
WCVI,1954,23,233,1123,Useless Inlt,2,1954-04-03,,-125.053889,48.990278,46.0,9.0,Surface,1.153971323428,,
WCVI,1954,23,233,1124,Fatty Basin,1,1954-03-16,,-125.0175,48.983056,137.0,3.0,Surface,16.751960492381997,,
WCVI,1954,24,241,1188,Mosquito Hrbr,1,1954-03-01,,-125.795,49.214722,229.0,9.0,Surface,30.235633073799995,,
WCVI,1954,24,241,1188,Mosquito Hrbr,2,1954-03-01,,-125.795,49.214722,366.0,5.0,Surface,48.32419958519999,,
WCVI,1954,24,241,1188,Mosquito Hrbr,3,1954-03-01,,-125.795,49.214722,366.0,14.0,Surface,48.32419958519999,,
WCVI,1954,24,243,1207,Hootla Kootla +,1,1954-03-05,,,,91.0,64.0,Surface,98.50941567922,,
WCVI,1954,24,243,1207,Hootla Kootla +,2,1954-03-05,,,,548.0,9.0,Surface,593.2215361781601,,
WCVI,1954,24,244,1182,Matilda Inlt,1,1954-03-22,,-126.069444,49.282222,82.0,1.0,Surface,15.83166454524,,
WCVI,1954,24,244,1190,Little Whitepine Cv,1,1954-03-21,,-125.971865,49.2965,55.0,18.0,Surface,10.6187993901,,
WCVI,1954,24,244,1190,Little Whitepine Cv,2,1954-03-21,,-125.971865,49.2965,91.0,27.0,Surface,17.56928626362,,
WCVI,1954,24,244,1193,Whitepine Cv,1,1954-02-18,,-125.961389,49.305556,229.0,14.0,Surface,9.070689922139998,,
WCVI,1954,24,244,1193,Whitepine Cv,2,1954-03-06,,-125.961389,49.305556,1828.0,18.0,Surface,352.93027791095994,,
WCVI,1954,24,244,1200,Bawden Bay,1,1954-03-08,,-126.016389,49.290278,55.0,14.0,Surface,4.955439715379999,,
WCVI,1954,24,244,1200,Bawden Bay,2,1954-03-08,,-126.016389,49.290278,46.0,46.0,Surface,1.92054483712,,
WCVI,1954,24,244,1200,Bawden Bay,3,1954-03-08,,-126.016389,49.290278,91.0,18.0,Surface,8.199000256356,,
WCVI,1954,24,244,1200,Bawden Bay,4,1954-03-08,,-126.016389,49.290278,183.0,18.0,Surface,29.193883513032,,
WCVI,1954,24,244,1200,Bawden Bay,5,1954-03-08,,-126.016389,49.290278,137.0,46.0,Surface,21.855530280248004,,
WCVI,1954,24,244,1200,Bawden Bay,6,1954-03-08,,-126.016389,49.290278,91.0,5.0,Surface,8.199000256356,,
WCVI,1954,24,244,1200,Bawden Bay,7,1954-03-08,,-126.016389,49.290278,91.0,5.0,Surface,8.199000256356,,
WCVI,1954,24,245,1221,Cypress Bay,1,1954-02-16,,-125.889444,49.268056,229.0,9.0,Surface,9.524224418246998,,
WCVI,1954,24,245,1221,Cypress Bay,2,1954-02-16,,-125.889444,49.268056,183.0,5.0,Surface,7.611061434669,,
WCVI,1954,24,245,1221,Cypress Bay,3,1954-03-15,,-125.889444,49.268056,91.0,37.0,Surface,18.447750576801,,
WCVI,1954,24,245,1221,Cypress Bay,4,1954-02-16,,-125.889444,49.268056,457.0,18.0,Surface,19.006858336851,,
WCVI,1954,24,245,1221,Cypress Bay,5,1954-02-16,,-125.889444,49.268056,366.0,23.0,Surface,15.222122869338,,
WCVI,1954,24,245,1221,Cypress Bay,6,1954-03-15,,-125.889444,49.268056,2285.0,2.0,Surface,463.220989758135,,
WCVI,1954,25,252,1236,Ewin Inlt,1,1954-03-24,,-126.535833,49.624722,823.0,5.0,Surface,482.8219045115901,,
WCVI,1954,25,252,1246,Pantoja Is,1,1954-03-20,,-126.578452,49.60812,411.0,2.0,Surface,42.8991265248,,
WCVI,1954,25,252,1277,McKay Psg,1,1954-03-25,,-126.616667,49.615556,347.0,3.0,Surface,16.03544819569,,
WCVI,1954,25,253,1255,Esperanza Inlt,1,1954-03-05,,-126.9,49.858333,411.0,9.0,Surface,833.5780639911782,,
WCVI,1954,25,253,1255,Esperanza Inlt,2,1954-03-22,,-126.9,49.858333,686.0,10.0,Surface,945.8499199386162,,
WCVI,1954,25,253,1255,Esperanza Inlt,3,1954-03-15,,-126.9,49.858333,521.0,7.0,Surface,1056.676815910958,,
WCVI,1954,25,253,1258,Saltery Bay,1,1954-04-20,,-126.808645,49.866632,87.0,3.0,Surface,16.08605411712,,
WCVI,1954,25,253,1262,Port Langford,1,1954-02-20,,-126.937778,49.803611,823.0,12.0,Surface,478.6003698528,,
WCVI,1954,25,253,1262,Port Langford,2,1954-02-06,,-126.937778,49.803611,229.0,8.0,Surface,133.17069829439998,,
WCVI,1954,25,253,1263,Nuchatlitz Village,1,1954-03-04,,,,1188.0,128.0,Surface,814.8597380351999,,
WCVI,1954,25,253,1263,Nuchatlitz Village,2,1954-03-05,,,,640.0,46.0,Surface,947.3256183167998,,
WCVI,1954,25,253,1264,False Chnl,1,1954-03-15,,-126.991944,49.8575,393.0,8.0,Surface,306.033798422682,,
WCVI,1954,25,253,1268,Outer Nuchatlitz,1,1954-02-15,,-126.967381,49.787305,1280.0,5.0,Surface,744.360235008,,
WCVI,1954,25,253,1268,Outer Nuchatlitz,2,1954-03-15,,-126.967381,49.787305,1316.0,6.0,Surface,2924.174233846321,,
WCVI,1954,25,253,1268,Outer Nuchatlitz,3,1954-03-22,,-126.967381,49.787305,731.0,5.0,Surface,1624.2943502596204,,
WCVI,1954,25,253,1268,Outer Nuchatlitz,4,1954-02-20,,-126.967381,49.787305,823.0,12.0,Surface,478.6003698528,,
WCVI,1954,25,253,1269,Newton Cv,1,1954-04-12,,-126.940278,49.874444,457.0,11.0,Surface,926.873905703086,,
WCVI,1955,23,231,1122,Bamfield Inlt,1,1955-04-01,,-125.138611,48.825556,91.0,9.0,Surface,27.138133568,,
WCVI,1955,23,231,1122,Bamfield Inlt,2,1955-02-06,,-125.138611,48.825556,229.0,14.0,Surface,30.235633073799995,,
WCVI,1955,23,231,1122,Bamfield Inlt,3,1955-02-11,,-125.138611,48.825556,731.0,5.0,Surface,217.999732288,,
WCVI,1955,23,231,1126,Roquefeuil (Kelp) Bay,1,1955-02-24,,-125.111389,48.856389,183.0,9.0,Surface,117.7721386902,,
WCVI,1955,23,232,1141,Mayne Bay,1,1955-03-27,,-125.309722,48.988056,274.0,5.0,Surface,35.091819032116,,
WCVI,1955,23,232,1143,Toquart Bay,1,1955-04-04,,-125.34724,49.017259,183.0,5.0,Surface,33.83618279808,,
WCVI,1955,23,232,1143,Toquart Bay,2,1955-03-02,,-125.34724,49.017259,457.0,91.0,Surface,182.347310253996,,
WCVI,1955,23,232,1143,Toquart Bay,3,1955-03-02,,-125.34724,49.017259,823.0,23.0,Surface,328.38476222984394,,
WCVI,1955,23,232,1143,Toquart Bay,4,1955-03-03,,-125.34724,49.017259,274.0,2.0,Surface,50.66182561024,,
WCVI,1955,23,232,1143,Toquart Bay,5,1955-03-02,,-125.34724,49.017259,229.0,9.0,Surface,42.34145279104,,
WCVI,1955,23,232,1144,Macoah Pass,1,1955-03-02,,-125.398009,48.968727,823.0,5.0,Surface,1117.5674972660818,,
WCVI,1955,23,232,1144,Macoah Pass,2,1955-02-18,,-125.398009,48.968727,1371.0,18.0,Surface,862.6974084268801,,
WCVI,1955,23,232,1144,Macoah Pass,3,1955-02-07,,-125.398009,48.968727,388.0,32.0,Surface,244.14777131264,,
WCVI,1955,23,232,1144,Macoah Pass,4,1955-03-04,,-125.398009,48.968727,366.0,5.0,Surface,496.998425272644,,
WCVI,1955,23,232,1144,Macoah Pass,5,1955-02-14,,-125.398009,48.968727,366.0,5.0,Surface,230.30434098048,,
WCVI,1955,23,232,1153,Maggie Rvr,1,1955-02-01,,-125.393333,48.984722,1188.0,23.0,Surface,97.250471165232,,
WCVI,1955,23,232,1153,Maggie Rvr,2,1955-03-06,,-125.393333,48.984722,731.0,9.0,Surface,291.6758945200679,,
WCVI,1955,23,232,1153,Maggie Rvr,3,1955-02-16,,-125.393333,48.984722,731.0,14.0,Surface,59.840146819684,,
WCVI,1955,23,232,1153,Maggie Rvr,4,1955-03-09,,-125.393333,48.984722,731.0,9.0,Surface,59.840146819684,,
WCVI,1955,23,233,1123,Useless Inlt,1,1955-03-04,,-125.053889,48.990278,46.0,37.0,Surface,1.153971323428,,
WCVI,1955,23,233,1123,Useless Inlt,2,1955-03-26,,-125.053889,48.990278,183.0,137.0,Surface,22.376706351138,,
WCVI,1955,23,233,1123,Useless Inlt,3,1955-02-27,,-125.053889,48.990278,69.0,46.0,Surface,1.7309569851419997,,
WCVI,1955,23,233,1123,Useless Inlt,4,1955-03-09,,-125.053889,48.990278,114.0,55.0,Surface,6.45947223168,,
WCVI,1955,23,233,1124,Fatty Basin,1,1955-03-26,,-125.0175,48.983056,1828.0,3.0,Surface,223.522509343608,,
WCVI,1955,24,241,1188,Mosquito Hrbr,1,1955-02-01,,-125.795,49.214722,91.0,9.0,Surface,12.015033230199997,,
WCVI,1955,24,241,1188,Mosquito Hrbr,2,1955-02-01,,-125.795,49.214722,183.0,9.0,Surface,24.1620997926,,
WCVI,1955,24,243,1207,Hootla Kootla +,1,1955-03-08,,,,91.0,9.0,Surface,11.414281568689995,,
WCVI,1955,24,243,1207,Hootla Kootla +,2,1955-03-08,,,,91.0,9.0,Surface,11.414281568689995,,
WCVI,1955,24,243,1207,Hootla Kootla +,3,1955-03-08,,,,91.0,9.0,Surface,11.414281568689995,,
WCVI,1955,24,243,1207,Hootla Kootla +,4,1955-03-08,,,,183.0,27.0,Surface,22.953994802969994,,
WCVI,1955,24,243,1207,Hootla Kootla +,5,1955-03-08,,,,183.0,18.0,Surface,22.953994802969994,,
WCVI,1955,24,243,1207,Hootla Kootla +,6,1955-03-08,,,,69.0,27.0,Surface,8.654784925709999,,
WCVI,1955,24,243,1207,Hootla Kootla +,7,1955-03-08,,,,91.0,9.0,Surface,11.414281568689995,,
WCVI,1955,24,243,1210,Young Bay,1,1955-03-08,,-126.224167,49.428056,183.0,5.0,Surface,6.282145946076,,
WCVI,1955,24,243,1210,Young Bay,2,1955-03-08,,-126.224167,49.428056,46.0,5.0,Surface,7.697020648823999,,
WCVI,1955,24,243,1210,Young Bay,3,1955-03-08,,-126.224167,49.428056,183.0,9.0,Surface,30.620756059452,,
WCVI,1955,24,243,1210,Young Bay,4,1955-03-08,,-126.224167,49.428056,91.0,11.0,Surface,3.123908639851999,,
WCVI,1955,24,243,1210,Young Bay,5,1955-03-08,,-126.224167,49.428056,366.0,5.0,Surface,61.241512118904,,
WCVI,1955,24,243,1213,Stewardson Inlt,1,1955-03-09,,-126.298511,49.432706,91.0,5.0,Surface,15.226714761803995,,
WCVI,1955,24,243,1213,Stewardson Inlt,2,1955-03-09,,-126.298511,49.432706,229.0,5.0,Surface,38.31777670827599,,
WCVI,1955,24,243,1213,Stewardson Inlt,3,1955-03-09,,-126.298511,49.432706,69.0,18.0,Surface,11.545530973235998,,
WCVI,1955,24,244,1182,Matilda Inlt,1,1955-03-20,,-126.069444,49.282222,183.0,37.0,Surface,7.248629937779999,,
WCVI,1955,24,244,1182,Matilda Inlt,2,1955-03-12,,-126.069444,49.282222,137.0,55.0,Surface,26.450463935339997,,
WCVI,1955,24,244,1193,Whitepine Cv,1,1955-02-22,,-125.961389,49.305556,183.0,27.0,Surface,7.248629937779999,,
WCVI,1955,24,244,1193,Whitepine Cv,2,1955-02-22,,-125.961389,49.305556,274.0,5.0,Surface,10.85313990684,,
WCVI,1955,24,244,1193,Whitepine Cv,3,1955-02-22,,-125.961389,49.305556,183.0,18.0,Surface,7.248629937779999,,
WCVI,1955,24,244,1193,Whitepine Cv,4,1955-02-22,,-125.961389,49.305556,411.0,9.0,Surface,16.27970986026,,
WCVI,1955,24,244,1193,Whitepine Cv,5,1955-02-22,,-125.961389,49.305556,457.0,5.0,Surface,18.10176984462,,
WCVI,1955,24,245,1221,Cypress Bay,1,1955-03-10,,-125.889444,49.268056,1554.0,9.0,Surface,315.030817542294,,
WCVI,1955,24,245,1221,Cypress Bay,2,1955-02-09,,-125.889444,49.268056,1280.0,5.0,Surface,120.2428071936,,
WCVI,1955,24,245,1221,Cypress Bay,3,1955-03-10,,-125.889444,49.268056,183.0,3.0,Surface,37.09822368741301,,
WCVI,1955,24,245,1221,Cypress Bay,4,1955-02-09,,-125.889444,49.268056,457.0,6.0,Surface,42.930439755840005,,
WCVI,1955,24,245,1221,Cypress Bay,5,1955-03-10,,-125.889444,49.268056,229.0,9.0,Surface,9.524224418246998,,
WCVI,1955,24,245,1221,Cypress Bay,6,1955-03-10,,-125.889444,49.268056,1280.0,5.0,Surface,259.48484327807995,,
WCVI,1955,24,245,1221,Cypress Bay,7,1955-02-09,,-125.889444,49.268056,548.0,5.0,Surface,51.47895182976,,
WCVI,1955,24,245,1221,Cypress Bay,8,1955-03-10,,-125.889444,49.268056,548.0,11.0,Surface,196.699772522232,,
WCVI,1955,25,252,1237,Bligh Is SW Shore,1,1955-03-18,,-126.539,49.634,1609.0,6.0,Surface,641.70708432334,,
WCVI,1955,25,252,1283,Strange Is,1,1955-03-18,,-126.611111,49.697778,229.0,6.0,Surface,91.33059186454004,,
WCVI,1955,25,253,1255,Esperanza Inlt,1,1955-03-12,,-126.9,49.858333,430.0,9.0,Surface,732.5020160433801,,
WCVI,1955,25,253,1262,Port Langford,1,1955-02-20,,-126.937778,49.803611,1609.0,5.0,Surface,3575.225184087181,,
WCVI,1955,25,253,1266,Rosa Hrbr,1,1955-03-17,,,,4570.0,7.0,Surface,3853.547043886481,,
WCVI,1956,23,231,1122,Bamfield Inlt,1,1956-03-11,,-125.138611,48.825556,1188.0,9.0,Surface,156.8555986536,,
WCVI,1956,23,231,1122,Bamfield Inlt,2,1956-02-06,,-125.138611,48.825556,914.0,27.0,Surface,120.6784656308,,
WCVI,1956,23,231,1161,Anchorage Is +,1,1956-04-02,,,,69.0,5.0,Surface,9.110299921799998,,
WCVI,1956,23,232,1132,Larkin Is,1,1956-03-02,,-125.359373,48.989997,457.0,9.0,Surface,280.873679504139,,
WCVI,1956,23,232,1141,Mayne Bay,1,1956-03-19,,-125.309722,48.988056,731.0,9.0,Surface,807.9823178214522,,
WCVI,1956,23,232,1142,Stopper Is,1,1956-03-19,,-125.348077,48.993027,914.0,5.0,Surface,994.631737003132,,
WCVI,1956,23,232,1143,Toquart Bay,1,1956-04-16,,-125.34724,49.017259,274.0,9.0,Surface,50.66182561024,,
WCVI,1956,23,232,1143,Toquart Bay,2,1956-04-01,,-125.34724,49.017259,914.0,18.0,Surface,364.694620507992,,
WCVI,1956,23,232,1143,Toquart Bay,3,1956-04-04,,-125.34724,49.017259,274.0,37.0,Surface,50.66182561024,,
WCVI,1956,23,232,1143,Toquart Bay,4,1956-04-02,,-125.34724,49.017259,366.0,18.0,Surface,146.037451975848,,
WCVI,1956,23,232,1153,Maggie Rvr,1,1956-01-27,,-125.393333,48.984722,914.0,5.0,Surface,74.820648691096,,
WCVI,1956,23,232,1153,Maggie Rvr,2,1956-04-02,,-125.393333,48.984722,274.0,18.0,Surface,50.66182561024,,
WCVI,1956,23,232,1153,Maggie Rvr,3,1956-02-08,,-125.393333,48.984722,457.0,37.0,Surface,84.49800840832,,
WCVI,1956,23,232,1153,Maggie Rvr,4,1956-01-27,,-125.393333,48.984722,731.0,18.0,Surface,59.840146819684,,
WCVI,1956,23,232,1153,Maggie Rvr,5,1956-03-12,,-125.393333,48.984722,6032.0,9.0,Surface,4261.532135729025,,
WCVI,1956,23,232,1153,Maggie Rvr,6,1956-02-02,,-125.393333,48.984722,4826.0,14.0,Surface,1925.6195170367275,,
WCVI,1956,23,232,1154,Snowden Is,1,1956-04-05,,-125.334722,49.024722,640.0,5.0,Surface,255.36603624192,,
WCVI,1956,23,232,1158,Lyall Pt,1,1956-03-18,,-125.323333,48.969444,183.0,37.0,Surface,114.238974529494,,
WCVI,1956,23,232,1160,Refuge Is,1,1956-04-02,,-125.314444,49.025278,640.0,5.0,Surface,1538.77518719744,,
WCVI,1956,23,232,1162,Hillier Is,1,1956-04-06,,-125.318889,49.030556,548.0,5.0,Surface,218.65716853214397,,
WCVI,1956,23,233,1123,Useless Inlt,1,1956-02-07,,-125.053889,48.990278,183.0,183.0,Surface,4.590798960593999,,
WCVI,1956,23,233,1123,Useless Inlt,2,1956-02-22,,-125.053889,48.990278,137.0,5.0,Surface,7.76269908544,,
WCVI,1956,23,233,1127,Scow Bay +,1,1956-04-14,,-124.36667,50.5,23.0,14.0,Surface,2.8123729293779998,,
WCVI,1956,24,241,1188,Mosquito Hrbr,1,1956-02-20,,-125.795,49.214722,548.0,9.0,Surface,72.3542660456,,
WCVI,1956,24,241,1188,Mosquito Hrbr,2,1956-02-20,,-125.795,49.214722,457.0,9.0,Surface,60.3392328154,,
WCVI,1956,24,243,1206,Hot Springs Cv,1,1956-03-20,,-126.263345,49.367826,91.0,9.0,Surface,3.2440589721539994,,
WCVI,1956,24,243,1210,Young Bay,1,1956-03-10,,-126.224167,49.428056,137.0,5.0,Surface,4.703027292963999,,
WCVI,1956,24,243,1210,Young Bay,2,1956-03-10,,-126.224167,49.428056,183.0,9.0,Surface,14.189366979840004,,
WCVI,1956,24,243,1210,Young Bay,3,1956-03-10,,-126.224167,49.428056,91.0,5.0,Surface,7.05591472768,,
WCVI,1956,24,243,1210,Young Bay,4,1956-03-10,,-126.224167,49.428056,183.0,9.0,Surface,30.620756059452,,
WCVI,1956,24,244,1190,Little Whitepine Cv,1,1956-03-16,,-125.971865,49.2965,137.0,69.0,Surface,5.4265699534200005,,
WCVI,1956,24,244,1190,Little Whitepine Cv,2,1956-03-16,,-125.971865,49.2965,229.0,9.0,Surface,9.070689922139998,,
WCVI,1956,24,244,1193,Whitepine Cv,1,1956-03-14,,-125.961389,49.305556,183.0,69.0,Surface,7.248629937779999,,
WCVI,1956,24,244,1193,Whitepine Cv,2,1956-03-14,,-125.961389,49.305556,366.0,55.0,Surface,14.497259875559998,,
WCVI,1956,24,244,1193,Whitepine Cv,3,1956-03-14,,-125.961389,49.305556,229.0,9.0,Surface,9.070689922139998,,
WCVI,1956,24,245,1221,Cypress Bay,1,1956-03-12,,-125.889444,49.268056,183.0,18.0,Surface,37.09822368741301,,
WCVI,1956,24,245,1221,Cypress Bay,2,1956-03-12,,-125.889444,49.268056,91.0,7.0,Surface,18.447750576801,,
WCVI,1956,24,245,1221,Cypress Bay,3,1956-03-12,,-125.889444,49.268056,69.0,3.0,Surface,13.987854832958998,,
WCVI,1956,24,245,1221,Cypress Bay,4,1956-03-12,,-125.889444,49.268056,69.0,3.0,Surface,13.987854832958998,,
WCVI,1956,24,245,1221,Cypress Bay,5,1956-03-12,,-125.889444,49.268056,274.0,7.0,Surface,55.54597426421399,,
WCVI,1956,24,245,1221,Cypress Bay,6,1956-03-12,,-125.889444,49.268056,91.0,3.0,Surface,18.447750576801,,
WCVI,1956,25,251,1244,Tlupana Inlt,1,1956-03-17,,-126.465556,49.726667,1554.0,9.0,Surface,1770.7765409544004,,
WCVI,1956,25,252,1284,Marvinas Bay & Is,1,1956-03-13,,-126.621843,49.659633,46.0,5.0,Surface,14.35379935164,,
WCVI,1956,25,253,1255,Esperanza Inlt,1,1956-03-16,,-126.9,49.858333,2742.0,46.0,Surface,3780.642099812952,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,1,1956-03-07,,-126.919444,49.774722,183.0,91.0,Surface,53.426250480288,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,2,1956-03-07,,-126.919444,49.774722,366.0,7.0,Surface,106.852500960576,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,3,1956-03-07,,-126.919444,49.774722,366.0,46.0,Surface,106.852500960576,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,4,1956-03-07,,-126.919444,49.774722,457.0,91.0,Surface,133.41965283875197,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,5,1956-03-07,,-126.919444,49.774722,914.0,7.0,Surface,266.83930567750394,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,6,1956-03-07,,-126.919444,49.774722,274.0,183.0,Surface,79.99340235846398,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,7,1956-03-07,,-126.919444,49.774722,274.0,274.0,Surface,79.99340235846398,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,8,1956-03-07,,-126.919444,49.774722,274.0,9.0,Surface,79.99340235846398,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,9,1956-03-07,,-126.919444,49.774722,548.0,9.0,Surface,159.98680471692796,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,10,1956-03-07,,-126.919444,49.774722,457.0,9.0,Surface,133.41965283875197,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,11,1956-03-07,,-126.919444,49.774722,366.0,46.0,Surface,106.852500960576,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,12,1956-03-07,,-126.919444,49.774722,1645.0,7.0,Surface,480.2523608747199,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,13,1956-03-07,,-126.919444,49.774722,1554.0,457.0,Surface,453.6852089965439,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,14,1956-03-07,,-126.919444,49.774722,457.0,11.0,Surface,133.41965283875197,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,15,1956-03-07,,-126.919444,49.774722,457.0,183.0,Surface,133.41965283875197,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,16,1956-03-07,,-126.919444,49.774722,1462.0,91.0,Surface,426.8261103944319,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,17,1956-03-07,,-126.919444,49.774722,823.0,7.0,Surface,240.27215379932795,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,18,1956-03-07,,-126.919444,49.774722,548.0,9.0,Surface,159.98680471692796,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,19,1956-03-07,,-126.919444,49.774722,457.0,137.0,Surface,133.41965283875197,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,20,1956-03-07,,-126.919444,49.774722,457.0,91.0,Surface,133.41965283875197,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,21,1956-03-07,,-126.919444,49.774722,914.0,46.0,Surface,266.83930567750394,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,22,1956-03-07,,-126.919444,49.774722,183.0,91.0,Surface,53.426250480288,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,23,1956-03-07,,-126.919444,49.774722,366.0,91.0,Surface,106.852500960576,,
WCVI,1956,25,253,1259,Nuchatlitz Inlt,24,1956-03-07,,-126.919444,49.774722,731.0,9.0,Surface,213.41305519721595,,
WCVI,1956,25,253,1262,Port Langford,1,1956-02-07,,-126.937778,49.803611,3272.0,18.0,Surface,4106.193189611759,,
WCVI,1956,25,253,1267,Owossitsa Cr,1,1956-03-31,,-126.916909,49.829717,1828.0,18.0,Surface,1291.4590093024965,,
WCVI,1957,23,231,1122,Bamfield Inlt,1,1957-02-17,,-125.138611,48.825556,457.0,18.0,Surface,136.287110336,,
WCVI,1957,23,231,1122,Bamfield Inlt,2,1957-03-17,,-125.138611,48.825556,69.0,18.0,Surface,9.110299921799998,,
WCVI,1957,23,232,1141,Mayne Bay,1,1957-03-11,,-125.309722,48.988056,183.0,18.0,Surface,297.53763676393805,,
WCVI,1957,23,232,1141,Mayne Bay,2,1957-03-10,,-125.309722,48.988056,1097.0,27.0,Surface,1783.5999318581423,,
WCVI,1957,23,232,1143,Toquart Bay,1,1957-03-03,,-125.34724,49.017259,1828.0,18.0,Surface,1291.4590093024965,,
WCVI,1957,23,232,1143,Toquart Bay,2,1957-02-12,,-125.34724,49.017259,1828.0,18.0,Surface,337.99203363328,,
WCVI,1957,23,232,1143,Toquart Bay,3,1957-03-08,,-125.34724,49.017259,69.0,3.0,Surface,27.531650782332,,
WCVI,1957,23,232,1143,Toquart Bay,4,1957-03-08,,-125.34724,49.017259,183.0,14.0,Surface,129.28719841485602,,
WCVI,1957,23,232,1143,Toquart Bay,5,1957-03-08,,-125.34724,49.017259,91.0,18.0,Surface,36.309858278148,,
WCVI,1957,23,232,1143,Toquart Bay,6,1957-02-17,,-125.34724,49.017259,274.0,5.0,Surface,50.66182561024,,
WCVI,1957,23,232,1144,Macoah Pass,1,1957-02-04,,-125.398009,48.968727,1828.0,9.0,Surface,509.263124961976,,
WCVI,1957,23,232,1144,Macoah Pass,2,1957-03-12,,-125.398009,48.968727,731.0,18.0,Surface,992.6389313505538,,
WCVI,1957,23,232,1149,Dutch Hrbr,1,1957-04-06,,,,229.0,37.0,Surface,66.24388581824,,
WCVI,1957,23,232,1153,Maggie Rvr,1,1957-03-08,,-125.393333,48.984722,457.0,14.0,Surface,322.86475232562407,,
WCVI,1957,23,232,1153,Maggie Rvr,2,1957-01-27,,-125.393333,48.984722,114.0,5.0,Surface,9.332115919896,,
WCVI,1957,23,232,1153,Maggie Rvr,3,1957-03-08,,-125.393333,48.984722,274.0,27.0,Surface,109.32858426607196,,
WCVI,1957,23,232,1153,Maggie Rvr,4,1957-02-12,,-125.393333,48.984722,1097.0,14.0,Surface,202.83219961472,,
WCVI,1957,23,232,1153,Maggie Rvr,5,1957-03-12,,-125.393333,48.984722,366.0,18.0,Surface,146.037451975848,,
WCVI,1957,23,232,1153,Maggie Rvr,6,1957-03-14,,-125.393333,48.984722,548.0,27.0,Surface,218.65716853214397,,
WCVI,1957,23,232,1153,Maggie Rvr,7,1957-02-13,,-125.393333,48.984722,548.0,9.0,Surface,218.65716853214397,,
WCVI,1957,23,232,1153,Maggie Rvr,8,1957-03-08,,-125.393333,48.984722,1097.0,18.0,Surface,775.0167030661041,,
WCVI,1957,24,241,1188,Mosquito Hrbr,1,1957-03-02,,-125.795,49.214722,137.0,18.0,Surface,18.0885665114,,
WCVI,1957,24,241,1188,Mosquito Hrbr,2,1957-03-02,,-125.795,49.214722,137.0,9.0,Surface,18.0885665114,,
WCVI,1957,24,243,1210,Young Bay,1,1957-03-24,,-126.224167,49.428056,366.0,9.0,Surface,61.241512118904,,
WCVI,1957,24,243,1210,Young Bay,2,1957-03-24,,-126.224167,49.428056,320.0,9.0,Surface,53.54449147008,,
WCVI,1957,24,243,1210,Young Bay,3,1957-03-24,,-126.224167,49.428056,229.0,7.0,Surface,38.31777670827599,,
WCVI,1957,24,243,1210,Young Bay,4,1957-03-24,,-126.224167,49.428056,91.0,14.0,Surface,15.226714761803995,,
WCVI,1957,24,243,1213,Stewardson Inlt,1,1957-03-18,,-126.298511,49.432706,914.0,5.0,Surface,70.86929737472,,
WCVI,1957,24,243,1213,Stewardson Inlt,2,1957-03-18,,-126.298511,49.432706,91.0,9.0,Surface,7.05591472768,,
WCVI,1957,24,244,1182,Matilda Inlt,1,1957-04-01,,-126.069444,49.282222,274.0,69.0,Surface,24.5137865856,,
WCVI,1957,24,244,1193,Whitepine Cv,1,1957-03-30,,-125.961389,49.305556,183.0,18.0,Surface,16.3723465152,,
WCVI,1957,24,244,1193,Whitepine Cv,2,1957-03-30,,-125.961389,49.305556,229.0,69.0,Surface,20.4877997376,,
WCVI,1957,24,244,1193,Whitepine Cv,3,1957-03-30,,-125.961389,49.305556,229.0,69.0,Surface,44.21281927878,,
WCVI,1957,24,244,1193,Whitepine Cv,4,1957-03-30,,-125.961389,49.305556,183.0,5.0,Surface,7.248629937779999,,
WCVI,1957,24,245,1221,Cypress Bay,1,1957-03-05,,-125.889444,49.268056,457.0,3.0,Surface,19.006858336851,,
WCVI,1957,24,245,1221,Cypress Bay,2,1957-03-05,,-125.889444,49.268056,46.0,3.0,Surface,1.913162983578,,
WCVI,1957,24,245,1221,Cypress Bay,3,1957-03-05,,-125.889444,49.268056,183.0,3.0,Surface,7.611061434669,,
