FID,X,Y,DAY,DATE,TIME,REPORT_NO,PRECINCT,ADDRESS,CITY,STATE,Scout_Car_Areas,Zip_Codes,Detroit_Neighborhoods,Hardest_Hit_Fund_Areas,Counties,City_Council_Districts,ObjectId
NaN,-83.047853,42.332916,?,1.4704416E12,10:30:00 PM,1608050338,6.0,150XX AUBURN,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,286.0
NaN,-83.047853,42.332916,?,1.4828832E12,6:50:00 PM,1612260272,4.0,40XX 33RD ST.,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,287.0
NaN,-83.047853,42.332916,?,1.4768352E12,3:00:00 AM,1610190131,11.0,XX EAST STATE FAIR,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,288.0
NaN,-83.047853,42.332916,?,1.480464E12,6:45:00 PM,1611290371,6.0,PLYMOUTH/FORRER,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,289.0
NaN,-83.047853,42.332916,?,1.4694048E12,10:30:00 AM,1607250180,12.0,191XX DANBURY,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,290.0
NaN,-83.047853,42.332916,?,1.4517792E12,9:00:00 AM,1601030114,6.0,113XX MANSFIELD,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,291.0
NaN,-83.047853,42.332916,?,1.4729472E12,1:00:00 PM,1609030181,6.0,WESTWOOD/W WARREN,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,292.0
NaN,-83.047853,42.332916,?,1.469232E12,11:19:00 PM,1607220393,5.0,MACK/ALTER,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,293.0
NaN,-83.047853,42.332916,?,1.4667264E12,1:30:00 PM,1606240241,9.0,110XX PEERLESS,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,294.0
NaN,-83.047853,42.332916,?,1.4652576E12,8:20:00 AM,1606050082,8.0,JOY RD/MEYERS,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,295.0
NaN,-83.047853,42.332916,?,1.4814144E12,1:10:00 AM,1612110046,5.0,90XX HAYES,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,296.0
NaN,-83.047853,42.332916,?,1.4650848E12,11:30:00 PM,1606050001,10.0,COLLINGWOOD/LIVERNOIS,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,297.0
NaN,-83.047853,42.332916,?,1.4796864E12,5:25:00 PM,1611200232,5.0,48XX FARMBROOK,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,298.0
NaN,-83.047853,42.332916,?,1.4793408E12,10:30:00 AM,1611160254,11.0,CHARLES/SPARLING,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,299.0
NaN,-83.047853,42.332916,?,1.47312E12,5:00:00 AM,1609060070,12.0,COVINGTON/THIRD,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,300.0
NaN,-83.047853,42.332916,?,1.4756256E12,12:12:00 AM,1610050042,8.0,W. 7 MILE/LINDSY,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,301.0
NaN,-83.047853,42.332916,?,1.4769216E12,2:30:00 PM,1610190268,11.0,E. MCNICHOLS/CHAREST,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,302.0
103.0,-83.077198,42.343838, Monday,1.420416E12,11:45:00 PM,1,501,060,006,3.0,39XX GRAND RIVER,DETROIT,MI,16.0,15564.0,51.0,18.0,1345.0,5.0,303.0
104.0,-83.098732,42.331297, Friday,1.4413248E12,11:45:00 PM,1,509,050,011,4.0,40XX MICHIGAN AVE,DETROIT,MI,15.0,7314.0,50.0,18.0,1345.0,5.0,304.0
105.0,-83.063632,42.433137, Monday,1.444608E12,1:00:00 AM,1,510,120,027,11.0,40XX E 7 MILE RD,DETROIT,MI,113.0,20020.0,198.0,13.0,1345.0,6.0,305.0
106.0,-83.087899,42.321304, Monday,1.4313024E12,11:00:00 PM,1,505,110,359,4.0,4XX W GRAND BLVD,DETROIT,MI,17.0,19205.0,176.0,7.0,1345.0,5.0,306.0
107.0,-83.053619,42.354705, Sunday,1.4457312E12,11:50:00 PM,1,510,260,014,3.0,42XX ST ANTOINE BLVD,DETROIT,MI,98.0,14464.0,82.0,17.0,1345.0,3.0,307.0
108.0,-83.139047,42.387754, Sunday,1.4511744E12,9:00:00 PM,1,512,270,287,10.0,43XX CLEMENTS,DETROIT,MI,75.0,20449.0,54.0,8.0,1345.0,7.0,308.0
109.0,-83.0579,42.338816, Monday,1.441584E12,3:00:00 AM,1,509,070,350,1.0,4XX HENRY,DETROIT,MI,99.0,14464.0,144.0,NaN,1345.0,5.0,309.0
110.0,-83.088988,42.322281, Monday,1.4409792E12,4:15:00 AM,1,508,310,053,4.0,4XX W GRAND BLVD,DETROIT,MI,17.0,19205.0,77.0,7.0,1345.0,5.0,310.0
111.0,-83.135715,42.330259, Monday,1.43856E12,2:10:00 AM,1,508,030,048,4.0,46XX 52ND ST,DETROIT,MI,21.0,7314.0,36.0,18.0,1345.0,5.0,311.0
112.0,-83.087511,42.387956, Wednesday,1.429056E12,12:35:00 AM,1,504,150,018,10.0,1XX GLYNN CT,DETROIT,MI,95.0,14467.0,152.0,5.0,1345.0,3.0,312.0
113.0,-83.114221,42.337816, Thursday,1.4472864E12,8:15:00 PM,1,511,120,387,3.0,46XX 32ND,DETROIT,MI,20.0,7314.0,50.0,18.0,1345.0,5.0,313.0
114.0,-83.160444,42.416954, Monday,1.435536E12,5:00:00 AM,1,506,290,058,12.0,100XX W MCNICHOLS,DETROIT,MI,90.0,19615.0,109.0,15.0,1345.0,2.0,314.0
115.0,-83.066797,42.352362, Friday,1.4449536E12,11:30:00 PM,1,510,179,806,1.0,4XX PRENTIS,DETROIT,MI,98.0,14464.0,144.0,NaN,1345.0,5.0,315.0
116.0,-83.159798,42.402502, Wednesday,1.4344992E12,1:45:00 AM,1,506,170,037,12.0,100XX FENKELL,DETROIT,MI,7.0,20449.0,165.0,NaN,1345.0,2.0,316.0
117.0,-83.066797,42.352362, Friday,1.4449536E12,11:30:00 PM,1,510,179,806,3.0,4XX PRENTIS,DETROIT,MI,98.0,14464.0,144.0,NaN,1345.0,5.0,317.0
118.0,-83.161281,42.431322, Monday,1.441584E12,3:20:00 AM,1,509,070,041,12.0,100XX W 7 MILE RD,DETROIT,MI,90.0,19615.0,109.0,15.0,1345.0,2.0,318.0
119.0,-82.954119,42.43501, Saturday,1.4408064E12,6:05:00 PM,1,508,290,272,5.0,50XX MOROSS ST,DETROIT,MI,67.0,15295.0,167.0,14.0,1345.0,4.0,319.0
120.0,-83.157765,42.351738, Monday,1.4427936E12,10:00:00 AM,1,509,210,142,2.0,100XX TIREMAN,DETROIT,MI,101.0,15290.0,37.0,19.0,1345.0,7.0,320.0
121.0,-83.016765,42.439646, Friday,1.4370912E12,9:30:00 PM,1,507,170,408,11.0,50XX EAST OUTER DRIVE,DETROIT,MI,116.0,20020.0,199.0,1.0,1345.0,6.0,321.0
122.0,-83.232574,42.401171, Sunday,1.431216E12,8:20:00 PM,1,505,100,274,8.0,100XX W OUTER DRIVE,DETROIT,MI,60.0,19616.0,18.0,6.0,1345.0,1.0,322.0
123.0,-83.135919,42.365263, Friday,1.4304384E12,8:17:54 PM,1,505,010,313,10.0,50XX RIDGEWOOD,DETROIT,MI,79.0,15290.0,133.0,NaN,1345.0,5.0,323.0
124.0,-83.103474,42.382298, Friday,1.4419296E12,2:35:00 AM,1,509,110,040,10.0,102XX ROSA PARKS BLVD,DETROIT,MI,78.0,15552.0,150.0,NaN,1345.0,3.0,324.0
125.0,-83.053187,42.43338, Monday,1.4319072E12,11:30:00 PM,1,505,190,005,11.0,50XX E 7 MILE,DETROIT,MI,114.0,20020.0,153.0,NaN,1345.0,6.0,325.0
126.0,-83.116974,42.421858, Sunday,1.4396832E12,6:00:00 AM,1,508,160,084,12.0,10XX COVINGTON,DETROIT,MI,120.0,14767.0,99.0,15.0,1345.0,2.0,326.0
127.0,-83.051851,42.418913, Friday,1.4491872E12,7:20:00 PM,1,512,040,382,11.0,51XX E MCNICHOLS,DETROIT,MI,85.0,7316.0,151.0,NaN,1345.0,6.0,327.0
128.0,-83.086672,42.390235, Monday,1.4276736E12,4:40:00 PM,1,503,300,337,3.0,103XX WOODWARD,DETROIT,MI,95.0,14467.0,90.0,5.0,1345.0,3.0,328.0
129.0,-83.1316,42.368003, Friday,1.4443488E12,10:45:00 PM,1,510,090,409,10.0,51XX W CHICAGO,DETROIT,MI,77.0,15290.0,55.0,NaN,1345.0,7.0,329.0
130.0,-83.142192,42.279825, Friday,1.4419296E12,1:00:00 AM,1,509,110,037,4.0,10XX S ETHEL,DETROIT,MI,107.0,19611.0,32.0,16.0,1345.0,5.0,330.0
131.0,-83.050977,42.410227, Sunday,1.4360544E12,4:30:00 AM,1,507,050,128,11.0,51XX SOBIESKI,DETROIT,MI,117.0,7316.0,122.0,3.0,1345.0,6.0,331.0
132.0,-83.163621,42.358702, Sunday,1.4481504E12,3:10:00 AM,1,511,220,043,2.0,104XX JOY ROAD,DETROIT,MI,101.0,15290.0,37.0,19.0,1345.0,7.0,332.0
133.0,-83.125868,42.357825, Saturday,1.4426208E12,3:30:00 AM,1,509,190,149,10.0,52XX IVANHOE,DETROIT,MI,79.0,15290.0,133.0,NaN,1345.0,5.0,333.0
134.0,-82.987261,42.357247, Monday,1.4482368E12,6:00:00 AM,1,511,230,042,7.0,10XX HIBBARD,DETROIT,MI,51.0,19203.0,76.0,NaN,1345.0,3.0,334.0
135.0,-83.125916,42.356717, Monday,1.4228352E12,11:20:00 PM,1,502,030,006,10.0,52XX VANCOUVER,DETROIT,MI,79.0,15290.0,133.0,NaN,1345.0,5.0,335.0
136.0,-83.165061,42.395153, Thursday,1.439424E12,9:15:00 PM,1,508,130,400,2.0,105XX LYNDON,DETROIT,MI,7.0,20449.0,165.0,NaN,1345.0,2.0,336.0
137.0,-83.140995,42.334429, Tuesday,1.4507424E12,10:15:00 PM,1,512,220,347,4.0,55XX CASPER,DETROIT,MI,103.0,7314.0,36.0,18.0,1345.0,5.0,337.0
138.0,-82.952361,42.41668, Tuesday,1.44288E12,9:54:00 PM,1,509,220,368,9.0,105XX WHITTER,DETROIT,MI,68.0,19617.0,141.0,14.0,1345.0,4.0,338.0
139.0,-83.146466,42.333354, Tuesday,1.4223168E12,6:30:00 AM,1,501,270,050,4.0,56XX LONYO,DETROIT,MI,103.0,7314.0,36.0,18.0,1345.0,5.0,339.0
140.0,-82.960316,42.405608, Tuesday,1.44288E12,6:40:00 AM,1,509,220,071,9.0,106XX E OUTER DR,DETROIT,MI,72.0,19617.0,172.0,14.0,1345.0,4.0,340.0
141.0,-83.008382,42.384046, Monday,1.4379552E12,1:00:13 AM,1,507,270,041,7.0,57XX CRANE,DETROIT,MI,45.0,19202.0,1.0,NaN,1345.0,3.0,341.0
142.0,-82.960316,42.405608, Sunday,1.4300064E12,5:25:00 AM,1,504,260,083,9.0,106XX E OUTER DRIVE,DETROIT,MI,72.0,19617.0,172.0,14.0,1345.0,4.0,342.0
143.0,-83.166831,42.365991, Sunday,1.437264E12,4:30:00 AM,1,507,190,058,2.0,108XX CHICAGO,DETROIT,MI,101.0,15290.0,38.0,19.0,1345.0,7.0,343.0
144.0,-82.954424,42.417539, Friday,1.434672E12,2:00:00 AM,1,506,210,164,9.0,108XX WHITTIER,DETROIT,MI,68.0,19617.0,143.0,14.0,1345.0,4.0,344.0
145.0,-82.959119,42.416627, Wednesday,1.4217984E12,9:50:00 PM,1,501,210,304,9.0,109XX WHITEHILL,DETROIT,MI,72.0,19617.0,172.0,14.0,1345.0,4.0,345.0
146.0,-83.129506,42.360189, Thursday,1.4297472E12,9:50:00 PM,1,504,230,328,10.0,58XX S CLARENDON,DETROIT,MI,79.0,15290.0,133.0,NaN,1345.0,5.0,346.0
147.0,-82.944843,42.421981, Thursday,1.4406336E12,12:15:00 AM,1,508,270,045,9.0,109XX SOMERSET,DETROIT,MI,68.0,19617.0,141.0,14.0,1345.0,4.0,347.0
148.0,-82.942557,42.374398, Sunday,1.4245632E12,4:00:00 AM,1,502,220,161,5.0,11XX PHILLIP,DETROIT,MI,123.0,19204.0,3.0,12.0,1345.0,4.0,348.0
149.0,-83.115899,42.331142, Wednesday,1.4363136E12,7:45:00 PM,1,507,080,391,4.0,59XX MICHIGAN AVE,DETROIT,MI,22.0,7314.0,84.0,18.0,1345.0,5.0,349.0
150.0,-83.09372,42.315001,Sunday,1.4505696E12,8:30:00 AM,1,512,200,094,4.0,11XX MCKINSTRY,DETROIT,MI,18.0,6517.0,84.0,7.0,1345.0,5.0,350.0
151.0,-83.047997,42.331681, Monday,1.426464E12,12:01:00 AM,1,503,160,063,8.0,6 MILE AND GRAND RIVER,DETROIT,MI,4.0,20014.0,142.0,NaN,1345.0,5.0,351.0
152.0,-82.999097,42.409402, Thursday,1.4442624E12,4:00:00 PM,1,510,080,320,9.0,114XX WILFRED,DETROIT,MI,70.0,19202.0,171.0,NaN,1345.0,4.0,352.0
153.0,-83.047997,42.331681, Saturday,1.4256864E12,1:30:00 AM,1,503,070,045,2.0,6 MILE AND LESURE,DETROIT,MI,4.0,20014.0,142.0,NaN,1345.0,5.0,353.0
154.0,-83.047997,42.331681, Monday,1.450656E12,7:00:00 AM,1,512,210,158,8.0,6 MILE AND RIVERDALE,DETROIT,MI,4.0,20014.0,142.0,NaN,1345.0,5.0,354.0
155.0,-82.950018,42.424134, Monday,1.4452128E12,4:50:00 AM,1,510,190,041,9.0,115XX ROSSITER,DETROIT,MI,68.0,19617.0,143.0,14.0,1345.0,4.0,355.0
156.0,-83.047997,42.331681, Sunday,1.4414976E12,2:30:00 PM,1,509,060,223,8.0,6 MILE AND TELEGRAPH,DETROIT,MI,4.0,20014.0,142.0,NaN,1345.0,5.0,356.0
157.0,-83.168123,42.373312, Saturday,1.420848E12,12:45:00 AM,1,501,100,036,2.0,116XX MEYERS,DETROIT,MI,10.0,20015.0,157.0,NaN,1345.0,7.0,357.0
158.0,-82.954311,42.422222, Thursday,1.445472E12,1:00:00 AM,1,510,220,041,9.0,LANSDOWNE AND GRAYTON,DETROIT,MI,68.0,19617.0,143.0,14.0,1345.0,4.0,358.0
159.0,-83.082169,42.377682, Friday,1.4274144E12,9:15:00 PM,1,503,270,368,3.0,6XX PINGREE,DETROIT,MI,96.0,14467.0,62.0,5.0,1345.0,3.0,359.0
160.0,-83.21394,42.430171, Wednesday,1.4472E12,11:50:00 PM,1,511,120,005,8.0,LINDSAY AND 7MILE,DETROIT,MI,53.0,20021.0,118.0,NaN,1345.0,2.0,360.0
161.0,-83.129816,42.343971, Monday,1.4464224E12,10:45:00 PM,1,511,020,386,2.0,60XX LIVERNOIS,DETROIT,MI,20.0,7314.0,36.0,NaN,1345.0,5.0,361.0
162.0,-82.987223,42.398013, Wednesday,1.4484096E12,3:30:00 AM,1,511,250,032,9.0,117XX HARPER,DETROIT,MI,74.0,19202.0,170.0,NaN,1345.0,4.0,362.0
163.0,-82.974565,42.420293, Tuesday,1.4223168E12,12:50:00 AM,1,501,270,020,9.0,117XX CHALMERS,DETROIT,MI,71.0,15295.0,168.0,NaN,1345.0,4.0,363.0
164.0,-83.12008,42.390161, Sunday,1.4445216E12,6:50:00 PM,1,510,110,240,10.0,LINWOD AND GLENDALE,DETROIT,MI,76.0,20449.0,150.0,NaN,1345.0,3.0,364.0
165.0,-82.929135,42.416689, Thursday,1.4357952E12,1:20:00 AM,1,507,020,023,5.0,61XX HEREFORD,DETROIT,MI,109.0,19617.0,7.0,9.0,1345.0,4.0,365.0
166.0,-83.127249,42.402954, Wednesday,1.4514336E12,7:30:00 PM,1,512,310,193,10.0,LINWOOD AND FENKELL,DETROIT,MI,94.0,20449.0,159.0,8.0,1345.0,2.0,366.0
167.0,-83.020658,42.387035, Saturday,1.432944E12,8:40:00 PM,1,505,300,344,7.0,64XX VAN DYKE,DETROIT,MI,73.0,19202.0,100.0,NaN,1345.0,6.0,367.0
168.0,-83.047997,42.331681, Saturday,1.4202432E12,8:00:00 PM,1,501,050,222,10.0,LINWOOD NEAR STURTEVANT,DETROIT,MI,4.0,20014.0,142.0,NaN,1345.0,5.0,368.0
169.0,-83.162024,42.375384, Tuesday,1.4501376E12,12:50:00 PM,1,512,150,185,2.0,117XX GRIGGS,DETROIT,MI,10.0,15290.0,157.0,NaN,1345.0,7.0,369.0
170.0,-83.111125,42.419338, Thursday,1.4309568E12,2:45:00 AM,1,505,070,066,12.0,6XX WHTMORE,DETROIT,MI,120.0,14767.0,99.0,15.0,1345.0,2.0,370.0
171.0,-83.118738,42.32892, Saturday,1.4414112E12,4:00:00 AM,1,509,050,122,4.0,LIVERNOIS AND CLAYTON,DETROIT,MI,22.0,7314.0,84.0,18.0,1345.0,5.0,371.0
172.0,-83.134501,42.344869, Monday,1.430784E12,7:20:00 AM,1,505,050,057,4.0,65XX W WARREN,DETROIT,MI,102.0,7314.0,36.0,NaN,1345.0,5.0,372.0
173.0,-83.045751,42.331428, Saturday,1.4220576E12,7:14:00 PM,1,501,270,164,4.0,LIVERNOIS AND WOODSIDE,DETROIT,MI,5.0,20014.0,142.0,NaN,1345.0,5.0,373.0
174.0,-82.998806,42.414825, Sunday,1.443312E12,8:25:05 PM,1,509,270,294,9.0,117XX CHRISTY,DETROIT,MI,71.0,15295.0,171.0,NaN,1345.0,4.0,374.0
175.0,-83.126195,42.332824, Tuesday,1.4223168E12,7:10:20 AM,1,501,270,051,4.0,66XX FERN,DETROIT,MI,21.0,7314.0,36.0,18.0,1345.0,5.0,375.0
176.0,-83.115381,42.374081, Tuesday,1.4380416E12,3:00:00 AM,1,507,280,040,10.0,LONGFELLOW AND GENESSE,DETROIT,MI,78.0,15552.0,150.0,NaN,1345.0,3.0,376.0
177.0,-83.152603,42.375992, Sunday,1.4318208E12,4:20:00 AM,1,505,170,063,2.0,120XX NORTHLAWN,DETROIT,MI,11.0,15290.0,130.0,NaN,1345.0,7.0,377.0
178.0,-83.047997,42.331681, Monday,1.4319072E12,3:30:00 AM,1,505,180,162,4.0,66XX JOHN KRONX,DETROIT,MI,4.0,20014.0,142.0,NaN,1345.0,5.0,378.0
179.0,-83.10195,42.421904, Monday,1.4470272E12,1:10:45 AM,1,511,090,019,12.0,LONGWOOD AND JOHN R,DETROIT,MI,133.0,14767.0,163.0,NaN,1345.0,6.0,379.0
180.0,-82.984866,42.401547, Monday,1.4379552E12,8:00:00 AM,1,507,270,163,9.0,120XX WADE,DETROIT,MI,74.0,19202.0,170.0,NaN,1345.0,4.0,380.0
181.0,-83.128392,42.331167, Thursday,1.448496E12,10:00:00 PM,1,511,260,264,4.0,68XX MICHIGAN AVE,DETROIT,MI,21.0,7314.0,36.0,18.0,1345.0,5.0,381.0
182.0,-83.055717,42.415181, Friday,1.44072E12,1:30:00 AM,1,508,280,026,11.0,LUCE AND JUSTINE,DETROIT,MI,117.0,7316.0,122.0,3.0,1345.0,6.0,382.0
183.0,-83.233974,42.341492, Thursday,1.4351904E12,3:00:06 AM,1,506,250,050,6.0,68XX PLAINVIEW,DETROIT,MI,129.0,20016.0,21.0,10.0,1345.0,7.0,383.0
184.0,-83.047997,42.331681, Sunday,1.4390784E12,2:50:00 AM,1,508,090,052,9.0,MAIDEN AND ANNBERRY,DETROIT,MI,4.0,20014.0,142.0,NaN,1345.0,5.0,384.0
185.0,-83.204787,42.37598, Friday,1.4231808E12,4:00:00 PM,1,502,060,258,6.0,121XX ST MARYS,DETROIT,MI,127.0,20015.0,161.0,NaN,1345.0,7.0,385.0
186.0,-83.047997,42.331681, Wednesday,1.43208E12,11:30:00 PM,1,505,210,292,9.0,7 MILE AND GOULBURN STREET,DETROIT,MI,4.0,20014.0,142.0,NaN,1345.0,5.0,386.0
187.0,-82.960789,42.440924, Friday,1.437696E12,1:30:00 PM,1,507,240,216,9.0,MANNING AND CRUSADE,DETROIT,MI,112.0,15295.0,8.0,14.0,1345.0,6.0,387.0
188.0,-83.047997,42.331681, Monday,1.4319072E12,11:30:00 PM,1,505,190,093,8.0,7 MILE AND GREENFIELD,DETROIT,MI,4.0,20014.0,142.0,NaN,1345.0,5.0,388.0
189.0,-83.215868,42.377042, Sunday,1.4427072E12,12:00:00 PM,1,509,200,109,6.0,122XX ARCHDALE,DETROIT,MI,127.0,20015.0,161.0,NaN,1345.0,7.0,389.0
190.0,-83.009608,42.375343, Sunday,1.440288E12,8:10:00 PM,1,508,230,283,7.0,MAXWELL AND WILLARD ST,DETROIT,MI,45.0,19203.0,174.0,4.0,1345.0,3.0,390.0
191.0,-83.047997,42.331681, Friday,1.4298336E12,1:30:00 AM,1,504,240,112,12.0,7 MILE AND GREENFIELD,DETROIT,MI,4.0,20014.0,142.0,NaN,1345.0,5.0,391.0
192.0,-82.981041,42.399838, Saturday,1.4402016E12,3:20:00 AM,1,508,220,040,9.0,122XX HARPER,DETROIT,MI,74.0,19202.0,170.0,NaN,1345.0,4.0,392.0
193.0,-83.045751,42.331428, Wednesday,1.4417568E12,10:43:05 PM,1,509,090,445,11.0,MC NICHOLEQUINDRE,DETROIT,MI,5.0,20014.0,142.0,NaN,1345.0,5.0,393.0
194.0,-83.047997,42.331681, Sunday,1.4324256E12,2:30:19 AM,1,505,300,140,9.0,7 MILE AND HOOVER,DETROIT,MI,4.0,20014.0,142.0,NaN,1345.0,5.0,394.0
195.0,-83.25334,42.4148, Tuesday,1.421712E12,10:30:00 AM,1,501,200,147,8.0,MCNICHOLS AND GRAND RIVER,DETROIT,MI,55.0,19613.0,178.0,2.0,1345.0,1.0,395.0
196.0,-83.047997,42.331681,Monday,1.4470272E12,11:00:00 AM,1,511,090,253,11.0,7 MILE AND I-75,DETROIT,MI,4.0,20014.0,142.0,NaN,1345.0,5.0,396.0
197.0,-83.1993,42.415992, Sunday,1.4427072E12,2:30:00 AM,1,509,200,191,2.0,MCNICHOLS AND GREENFIELD,DETROIT,MI,57.0,20021.0,119.0,6.0,1345.0,1.0,397.0
198.0,-83.117613,42.439288, Saturday,1.4262912E12,2:00:00 AM,1,503,140,165,12.0,12XX W STATE FAIR,DETROIT,MI,82.0,14767.0,69.0,NaN,1345.0,2.0,398.0
199.0,-83.047997,42.331681, Sunday,1.4396832E12,7:30:00 AM,1,508,160,205,8.0,7 MILE AND KENTFIELD,DETROIT,MI,4.0,20014.0,142.0,NaN,1345.0,5.0,399.0
200.0,-83.1993,42.415992, Wednesday,1.435104E12,5:30:00 PM,1,506,250,321,12.0,MCNICHOLS AND GREENFIELD,DETROIT,MI,57.0,20021.0,119.0,6.0,1345.0,1.0,400.0
NaN,-83.047853,42.332916,?,1.4802912E12,12:30:00 AM,1611270019,11.0,122XX MCDOUGALL,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,401.0
NaN,-83.047853,42.332916,?,1.472688E12,2:45:00 AM,1609010031,12.0,184XX GRIGGS,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,402.0
NaN,-83.047853,42.332916,?,1.4823648E12,12:00:00 AM,1612220077,1.0,16XX W. HANCOCK,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,403.0
NaN,-83.047853,42.332916,?,1.4764896E12,5:00:00 PM,1610140138,10.0,94XX WOODSIDE,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,404.0
NaN,-83.047853,42.332916,?,1.4796864E12,8:30:00 PM,1611200271,6.0,181XX W. MCNICHOLS,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,405.0
NaN,-83.047853,42.332916,?,1.4794272E12,7:00:00 PM,1611150295,6.0,XX MILE/BERG,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,406.0
NaN,-83.047853,42.332916,?,1.4819328E12,12:00:00 AM,1612170227,4.0,60XX CENTRAL,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,407.0
NaN,-83.047853,42.332916,?,1.4615424E12,4:30:00 AM,1604260013,2.0,139XX PREST,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,408.0
NaN,-83.047853,42.332916,?,1.4516928E12,7:40:00 PM,1601010316,9.0,189XX BLACKMOR,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,409.0
NaN,-83.047853,42.332916,?,1.4681088E12,9:00:00 AM,1607100080,9.0,WHITEHILL/MORANG,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,410.0
NaN,-83.047853,42.332916,?,1.4517792E12,11:50:00 PM,1601020225,9.0,E 7 MILE/RUNYON,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,411.0
NaN,-83.047853,42.332916,?,1.4516928E12,11:25:00 PM,1601020010,2.0,154XX MARK TWAIN,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,412.0
NaN,-83.047853,42.332916,?,1.480032E12,9:30:00 PM,1611240226,12.0,MEYERS/KEELER,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,413.0
NaN,-83.047853,42.332916,?,1.458E12,3:40:00 AM,1603150068,5.0,ST. CLAIR/E. WARREN,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,414.0
NaN,-83.047853,42.332916,?,1.4701824E12,12:30:00 AM,1608030023,8.0,W. OUTER DR./MCNICHOLS,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,415.0
NaN,-83.047853,42.332916,?,1.4603328E12,11:50:00 PM,1604110014,11.0,132XX ST.LOUIS,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,416.0
NaN,-83.047853,42.332916,?,1.4667264E12,2:00:00 AM,1606240029,12.0,96XX VAUGHN,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,417.0
NaN,-83.047853,42.332916,?,1.4805504E12,11:00:00 PM,1611290224,2.0,WITT ST. SPRINGWELLS,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,418.0
NaN,-83.047853,42.332916,?,1.4820192E12,10:30:00 AM,1612170278,8.0,149XX PIEDMONT,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,419.0
NaN,-83.047853,42.332916,?,1.4807232E12,10:20:00 PM,1612030392,2.0,82XX ROSELAWN,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,420.0
NaN,-83.047853,42.332916,?,1.470528E12,11:15:00 PM,1608060337,10.0,125XX LINWOOD,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,421.0
NaN,-83.047853,42.332916,?,1.4531616E12,8:00:00 PM,1601180266,8.0,182XX 7 MILE RD,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,422.0
NaN,-83.047853,42.332916,?,1.4702688E12,12:01:00 AM,1608040014,2.0,SCHOOLCRAFT/JEFFERIES,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,423.0
NaN,-83.047853,42.332916,?,1.4751936E12,10:30:00 PM,1609290301,9.0,GRATIOT/FRENCH,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,424.0
NaN,-83.047853,42.332916,?,1.4816736E12,2:30:00 PM,1612130158,8.0,168XX LINDSAY,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,425.0
NaN,-83.047853,42.332916,?,1.4772672E12,5:30:00 AM,1610240120,4.0,88XX WITT,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,426.0
