CODE,TREE,LOCALITY,SPECIES,LATITUDE,LONGITUDE,ALTITUDE,COUNTRY,ORIGIN,STAND,EXTRACTION #,HAPLOTYPE,Colour
P4-047,1.0,Yarner,-,50.593,-3.724,200.0,England,autochthonus,Forest,YAR1,8,Yellow
P4-047,2.0,Yarner,Quercus petraea,50.593,-3.724,200.0,England,autochthonus,Forest,YAR2,8,Yellow
P4-047,3.0,Yarner,Quercus petraea,50.593,-3.724,200.0,England,autochthonus,Forest,YAR3,8,Yellow
P4-047,4.0,Yarner,Quercus petraea,50.593,-3.724,200.0,England,autochthonus,Forest,YAR4,8,Yellow
P4-047,5.0,Yarner,Quercus petraea,50.593,-3.724,200.0,England,autochthonus,Forest,YAR5,8,Yellow
P4-048,1.0,Chopwell wood,-,54.913,-1.782,107.0,England,autochthonus,Forest,CHOP1,10,White
P4-048,2.0,Chopwell wood,-,54.913,-1.782,107.0,England,autochthonus,Forest,CHOP2,10,White
P4-048,3.0,Chopwell wood,-,54.913,-1.782,107.0,England,autochthonus,Forest,CHOP3,10,White
P4-048,4.0,Chopwell wood,-,54.913,-1.782,107.0,England,autochthonus,Forest,CHOP4,10,White
P4-048,5.0,Chopwell wood,-,54.913,-1.782,107.0,England,autochthonus,Forest,CHOP5,10,White
P4-049,1.0,Wilton,-,54.563,-1.092,107.0,England,autochthonus,Forest,WILT1,9,Orange
P4-049,2.0,Wilton,-,54.563,-1.092,107.0,England,autochthonus,Forest,WILT2,9,Orange
P4-049,3.0,Wilton,-,54.563,-1.092,107.0,England,autochthonus,Forest,WILT3,9,Orange
P4-049,4.0,Wilton,-,54.563,-1.092,107.0,England,autochthonus,Forest,WILT4,9,Orange
P4-049,5.0,Wilton,-,54.563,-1.092,107.0,England,autochthonus,Forest,WILT5,9,Orange
P4-050,1.0,Coed Dolgarrog,Quercus petraea,53.185,-3.845,230.0,Wales,autochthonus,Forest,DOLG1,9,Orange
P4-050,2.0,Coed Dolgarrog,Quercus petraea,53.185,-3.845,230.0,Wales,autochthonus,Forest,DOLG2,9,Orange
P4-050,3.0,Coed Dolgarrog,Quercus petraea,53.185,-3.845,230.0,Wales,autochthonus,Forest,DOLG3,9,Orange
P4-050,4.0,Coed Dolgarrog,Quercus petraea,53.185,-3.845,230.0,Wales,autochthonus,Forest,DOLG4,9,Orange
P4-050,5.0,Coed Dolgarrog,Quercus petraea,53.185,-3.845,230.0,Wales,autochthonus,Forest,DOLG5,9,Orange
P4-051,1.0,Haughead,Quercus petraea,56.565,-3.574,137.0,Scotland,autochthonus,Forest,HAU1,8,Yellow
P4-051,2.0,Haughead,Quercus petraea,56.565,-3.574,137.0,Scotland,autochthonus,Forest,HAU2,8,Yellow
P4-051,3.0,Haughead,Quercus petraea,56.565,-3.574,137.0,Scotland,autochthonus,Forest,HAU3,8,Yellow
P4-051,4.0,Haughead,Quercus petraea,56.565,-3.574,137.0,Scotland,autochthonus,Forest,HAU4,8,Yellow
P4-051,5.0,Haughead,Quercus petraea,56.565,-3.574,137.0,Scotland,autochthonus,Forest,HAU5,8,Yellow
P4-052,1.0,Tunstall,Quercus petraea,54.768,-1.896,229.0,England,autochthonus,Forest,TLL1,10,White
P4-052,2.0,Tunstall,Quercus petraea,54.768,-1.896,229.0,England,autochthonus,Forest,TLL2,10,White
P4-052,3.0,Tunstall,-,54.768,-1.896,229.0,England,autochthonus,Forest,TLL3,10,White
P4-052,4.0,Tunstall,Quercus petraea,54.768,-1.896,229.0,England,autochthonus,Forest,TLL4,10,White
P4-052,5.0,Tunstall,Quercus petraea,54.768,-1.896,229.0,England,autochthonus,Forest,TLL5,10,White
P4-053,1.0,Slaley,-,54.899,-2.027,305.0,England,autochthonus,Forest,TLY1,10,White
P4-053,2.0,Slaley,-,54.899,-2.027,305.0,England,autochthonus,Forest,TLY2,10,White
P4-053,3.0,Slaley,Quercus petraea,54.899,-2.027,305.0,England,autochthonus,Forest,TLY3,10,White
P4-053,4.0,Slaley,Quercus petraea,54.899,-2.027,305.0,England,autochthonus,Forest,TLY4,10,White
P4-053,5.0,Slaley,Quercus petraea,54.899,-2.027,305.0,England,autochthonus,Forest,TLY5,10,White
P4-054,1.0,Healey,-,54.831,-1.899,152.0,England,autochthonus,Forest,HYF1,10,White
P4-054,2.0,Healey,Quercus petraea,54.831,-1.899,152.0,England,autochthonus,Forest,HYF2,10,White
P4-054,3.0,Healey,-,54.831,-1.899,152.0,England,autochthonus,Forest,HYF3,10,White
P4-054,4.0,Healey,Quercus petraea,54.831,-1.899,152.0,England,autochthonus,Forest,HYF4,10,White
P4-054,5.0,Healey,Quercus petraea,54.831,-1.899,152.0,England,autochthonus,Forest,HYF5,10,White
P4-055,1.0,Dunscombe Park,-,54.237,-1.069,122.0,England,autochthonus,Forest,DUNN1,10,White
P4-055,2.0,Dunscombe Park,-,54.237,-1.069,122.0,England,autochthonus,Forest,DUNN2,10,White
P4-055,3.0,Dunscombe Park,-,54.237,-1.069,122.0,England,autochthonus,Forest,DUNN3,10,White
P4-055,4.0,Dunscombe Park,-,54.237,-1.069,122.0,England,autochthonus,Forest,DUNN4,10,White
P4-055,5.0,Dunscombe Park,-,54.237,-1.069,122.0,England,autochthonus,Forest,DUNN5,10,White
P4-056,1.0,Whitfield,-,54.901,-2.338,229.0,England,autochthonus,Forest,WHD1,10,White
P4-056,2.0,Whitfield,Quercus petraea,54.901,-2.338,229.0,England,autochthonus,Forest,WHD2,10,White
P4-056,3.0,Whitfield,Quercus petraea,54.901,-2.338,229.0,England,autochthonus,Forest,WHD3,10,White
P4-056,4.0,Whitfield ,-,54.901,-2.338,229.0,England,autochthonus,Forest,WHD4,10,White
P4-056,5.0,Whitfield,Quercus petraea,54.901,-2.338,229.0,England,autochthonus,Forest,WHD5,10,White
P4-057,1.0,Caer Gwrtheyrn,Quercus petraea,52.04,-4.282,100.0,Wales,autochthonus,Forest,GWR1,8,Yellow
P4-057,2.0,Caer Gwrtheyrn,Quercus robur,52.04,-4.282,100.0,Wales,autochthonus,Forest,GWR2,9,Orange
P4-057,3.0,Caer Gwrtheyrn,Quercus robur,52.04,-4.282,100.0,Wales,autochthonus,Forest,GWR3,8,Yellow
P4-057,4.0,Caer Gwrtheyrn,Quercus petraea,52.04,-4.282,100.0,Wales,autochthonus,Forest,GWR4,8,Yellow
P4-057,5.0,Caer Gwrtheyrn,Intermediate,52.04,-4.282,100.0,Wales,autochthonus,Forest,GWR5,9,Orange
P4-058,1.0,Toy s Hill,Quercus petraea,51.249,0.108,110.0,England,autochthonus,Forest,TOY2,9,Orange
P4-058,2.0,Toy s Hill,Quercus petraea,51.249,0.108,110.0,England,autochthonus,Forest,TOY3,9,Orange
P4-058,3.0,Toy s Hill,Quercus petraea,51.249,0.108,110.0,England,autochthonus,Forest,TOY4,9,Orange
P4-058,4.0,Toy s Hill,Quercus robur,51.249,0.108,110.0,England,autochthonus,Forest,TOY5,9,Orange
P4-058,5.0,Toy s Hill,Quercus petraea,51.249,0.108,110.0,England,autochthonus,Forest,TOY6,9,Orange
P4-059,1.0,Petts Wood,Quercus robur,51.398,0.085,50.0,England,autochthonus,Forest,PET1,9,Orange
P4-059,2.0,Petts Wood,Quercus robur,51.398,0.085,50.0,England,autochthonus,Forest,PET2,9,Orange
P4-059,3.0,Petts Wood,Quercus robur,51.398,0.085,50.0,England,autochthonus,Forest,PET3,9,Orange
P4-059,4.0,Petts Wood,Quercus petraea,51.398,0.085,50.0,England,autochthonus,Forest,PET4,9,Orange
P4-059,5.0,Petts Wood,Quercus robur,51.398,0.085,50.0,England,autochthonus,Forest,PET5,9,Orange
P4-060,1.0,Bulgham,Quercus petraea,54.239,-4.368,50.0,England,autochthonus,Forest,BUL1,9,Orange
P4-060,2.0,Bulgham,Quercus petraea,54.239,-4.368,50.0,England,autochthonus,Forest,BUL2,9,Orange
P4-060,3.0,Bulgham,Intermediate,54.239,-4.368,50.0,England,autochthonus,Forest,BUL8,9,Orange
P4-060,4.0,Bulgham,Intermediate,54.239,-4.368,50.0,England,autochthonus,Forest,BUL12,9,Orange
P4-060,5.0,Bulgham,Quercus petraea,54.239,-4.368,50.0,England,autochthonus,Forest,BUL17,9,Orange
P4-061,1.0,St. Mary s,Quercus petraea,54.278,-4.384,229.0,England,autochthonus,Isolated,GB1,9,Orange
P4-062,1.0,Stack Mooar,Quercus petraea,54.304,-4.316,30.0,England,autochthonus,Forest,MB1,9,Orange
P4-062,2.0,Stack Mooar,Quercus petraea,54.304,-4.316,30.0,England,autochthonus,Forest,MB2,9,Orange
P4-062,3.0,Stack Mooar,Quercus petraea,54.304,-4.316,30.0,England,autochthonus,Forest,MB3,9,Orange
P4-063,1.0,Traie de Halsall,Quercus robur,54.268,-4.34,50.0,England,autochthonus,Forest,TNH1,8,Yellow
P4-063,2.0,Traie de Halsall,Quercus robur,54.268,-4.34,50.0,England,autochthonus,Forest,TNH2,9,Orange
P4-063,3.0,Traie de Halsall,Intermediate,54.268,-4.34,50.0,England,autochthonus,Forest,TNH3,8,Yellow
P4-063,4.0,Traie de Halsall,Intermediate,54.268,-4.34,50.0,England,autochthonus,Forest,TNH4,8,Yellow
P4-064,1.0,Santon Gorge,Quercus petraea,54.089,-4.603,15.0,England,autochthonus,Forest,SAN3,9,Orange
P4-064,2.0,Santon Gorge,Quercus petraea,54.089,-4.603,15.0,England,autochthonus,Forest,SAN4,9,Orange
P4-064,3.0,Santon Gorge,Quercus petraea,54.089,-4.603,15.0,England,autochthonus,Forest,SAN6,9,Orange
P4-064,4.0,Santon Gorge,Quercus petraea,54.089,-4.603,15.0,England,autochthonus,Forest,SAN9,9,Orange
P4-064,5.0,Santon Gorge,Quercus petraea,54.089,-4.603,15.0,England,autochthonus,Forest,SAN10,9,Orange
P4-065,1.0,Dhoon Bay,Quercus petraea,54.25,-4.361,15.0,England,autochthonus,Forest,DHO1,9,Orange
P4-065,2.0,Dhoon Bay,Quercus petraea,54.25,-4.361,15.0,England,autochthonus,Forest,DHO3,9,Orange
P4-065,3.0,Dhoon Bay,Quercus petraea,54.25,-4.361,15.0,England,autochthonus,Forest,DHO4,9,Orange
P4-065,4.0,Dhoon Bay,Quercus petraea,54.25,-4.361,15.0,England,autochthonus,Forest,DHO6,9,Orange
P4-065,5.0,Dhoon Bay,Quercus petraea,54.25,-4.361,15.0,England,autochthonus,Forest,DHO8,9,Orange
P4-066,1.0,Savernake,Quercus petraea,51.392,-1.67,158.0,England,autochthonus,Forest,SAV1,10,White
P4-066,2.0,Savernake (Cathedral oak),Quercus robur,51.392,-1.67,158.0,England,autochthonus,Forest,SAV7,10,White
P4-066,3.0,Savernake,Quercus petraea,51.392,-1.67,158.0,England,autochthonus,Forest,SAV3,10,White
P4-066,4.0,Savernake,Quercus robur,51.392,-1.67,158.0,England,autochthonus,Forest,SAV5,9,Orange
P4-066,5.0,Savernake,Quercus petraea,51.392,-1.67,158.0,England,autochthonus,Forest,SAV6,10,White
P4-067,1.0,Hartpury College,Quercus robur,51.921,-2.294,30.0,England,autochthonus,Forest,HART1,8,Yellow
P4-067,2.0,Hartpury College,Quercus robur,51.921,-2.294,30.0,England,autochthonus,Forest,HART2,24,Pale Blue
P4-067,3.0,Hartpury College,Quercus robur,51.921,-2.294,30.0,England,autochthonus,Forest,HART3,9,Orange
P4-067,4.0,Hartpury College,Quercus robur,51.921,-2.294,30.0,England,autochthonus,Forest,HART4,8,Yellow
P4-068,1.0,Allt rhyd y groes,Quercus robur,52.118,-3.81,152.0,Wales,autochthonus,Forest,ALLT1,8,Yellow
P4-068,2.0,Allt rhyd y groes,Quercus robur,52.118,-3.81,152.0,Wales,autochthonus,Forest,ALLT2,8,Yellow
P4-068,3.0,Allt rhyd y groes,Quercus robur,52.118,-3.81,152.0,Wales,autochthonus,Forest,ALLT3,8,Yellow
P4-068,4.0,Allt rhyd y groes,Quercus robur,52.118,-3.81,152.0,Wales,autochthonus,Forest,ALLT4,8,Yellow
P4-068,5.0,Allt rhyd y groes,Quercus robur,52.118,-3.81,152.0,Wales,autochthonus,Forest,ALLT5,8,Yellow
P4-069,1.0,Northfield Wood,Quercus robur,52.206,0.961,61.0,England,autochthonus,Forest,NTF1,10,White
P4-069,2.0,Northfield Wood,Quercus robur,52.206,0.961,61.0,England,autochthonus,Forest,NTF2,10,White
P4-069,3.0,Northfield Wood,Quercus robur,52.206,0.961,61.0,England,autochthonus,Forest,NTF3,10,White
P4-069,4.0,Northfield Wood,Quercus robur,52.206,0.961,61.0,England,autochthonus,Forest,NTF4,10,White
P4-069,5.0,Northfield Wood,Quercus robur,52.206,0.961,61.0,England,autochthonus,Forest,NTF6,10,White
P4-070,1.0,Priestley Wood,Quercus robur,52.136,1.04,61.0,England,autochthonus,Forest,PLY1,10,White
P4-070,2.0,Priestley Wood,Quercus robur,52.136,1.04,61.0,England,autochthonus,Forest,PLY2,10,White
P4-070,3.0,Priestley Wood,Quercus robur,52.136,1.04,61.0,England,autochthonus,Forest,PLY3,10,White
P4-070,4.0,Priestley Wood,Quercus robur,52.136,1.04,61.0,England,autochthonus,Forest,PLY4,10,White
P4-070,5.0,Priestley Wood,Quercus robur,52.136,1.04,61.0,England,autochthonus,Forest,  PLY5,10,White
P4-071,1.0,Staverton Park,Quercus robur,52.107,1.439,15.0,England,autochthonus,Forest,SVN1,10,White
P4-071,2.0,Staverton Park,Quercus robur,52.107,1.439,15.0,England,autochthonus,Forest,SVN2,10,White
P4-071,3.0,Staverton Park,Quercus robur,52.107,1.439,15.0,England,autochthonus,Forest,SVN3,10,White
P4-071,4.0,Staverton Park,Quercus robur,52.107,1.439,15.0,England,autochthonus,Forest,SVN4,10,White
P4-071,5.0,Staverton Park,Quercus robur,52.107,1.439,15.0,England,autochthonus,Forest,SVN5,10,White
P4-072,1.0,Felshamhall Park,Quercus robur,52.181,0.831,91.0,England,autochthonus,Forest,FLL1,10,White
P4-072,2.0,Felshamhall Park,Quercus robur,52.181,0.831,91.0,England,autochthonus,Forest,FLL3,10,White
P4-072,3.0,Felshamhall Park,Quercus robur,52.181,0.831,91.0,England,autochthonus,Forest,FLL4,10,White
P4-072,4.0,Felshamhall Park,Quercus robur,52.181,0.831,91.0,England,autochthonus,Forest,FLL5,10,White
P4-072,5.0,Felshamhall Park,Quercus robur,52.181,0.831,91.0,England,autochthonus,Forest,FLL6,10,White
P4-073,1.0,Great Wood,Quercus robur,52.188,1.424,30.0,England,autochthonus,Forest,GRW1,10,White
P4-073,2.0,Great Wood,Quercus robur,52.188,1.424,30.0,England,autochthonus,Forest,GRW2,10,White
P4-073,3.0,Great Wood,Quercus robur,52.188,1.424,30.0,England,autochthonus,Forest,GRW3,10,White
P4-073,4.0,Great Wood,Quercus robur,52.188,1.424,30.0,England,autochthonus,Forest,GRW4,10,White
P4-073,5.0,Great Wood,Quercus robur,52.188,1.424,30.0,England,autochthonus,Forest,GRW6,10,White
P4-074,1.0,Bramfield,Intermediate,52.302,1.528,30.0,England,autochthonus,Forest,BMD1,10,White
P4-074,2.0,Bramfield,Quercus robur,52.302,1.528,30.0,England,autochthonus,Forest,BMD3,10,White
P4-074,3.0,Bramfield,Quercus robur,52.302,1.528,30.0,England,autochthonus,Forest,BMD4,10,White
P4-074,4.0,Bramfield,Quercus robur,52.302,1.528,30.0,England,autochthonus,Forest,BMD5,10,White
P4-074,5.0,Bramfield,Quercus robur,52.302,1.528,30.0,England,autochthonus,Forest,BMD6,10,White
P4-075,1.0,Hethersett,Quercus robur,52.597,1.196,27.0,England,autochthonus,Forest,HTH1,10,White
P4-075,2.0,Hethersett,Intermediate,52.597,1.196,27.0,England,autochthonus,Forest,HTH2,10,White
P4-075,3.0,Hethersett,Quercus robur,52.597,1.196,27.0,England,autochthonus,Forest,HTH3,-,-
P4-075,4.0,Hethersett,Quercus petraea,52.597,1.196,27.0,England,autochthonus,Forest,HTTH4,10,White
P4-076,1.0,Kett s Oak,Quercus robur,52.589,1.151,46.0,England,autochthonus,Isolated,KTT1,9,Orange
P4-077,1.0,Larling,Quercus robur,52.465,0.922,30.0,England,autochthonus,Forest,LAR1,10,White
P4-077,2.0,Larling,Quercus robur,52.465,0.922,30.0,England,autochthonus,Forest,LAR2,10,White
P4-077,3.0,Larling,Quercus robur,52.465,0.922,30.0,England,autochthonus,Forest,LAR3,9,Orange
P4-077,4.0,Larling,Quercus robur,52.465,0.922,30.0,England,autochthonus,Forest,LAR4,10,White
P4-077,5.0,Larling,Quercus robur,52.465,0.922,30.0,England,autochthonus,Forest,LAR6,9,Orange
P4-078,1.0,Beezley, Ingleton Falls,Quercus petraea/Intermediate,54.165,-2.452,168.0,England,autochthonus,Forest,BUZ1,8,Yellow
P4-078,2.0,Beezley, Ingleton Falls,Quercus petraea,54.165,-2.452,168.0,England,autochthonus,Forest,BUZ2,8,Yellow
P4-078,3.0,Beezley, Ingleton Falls,Quercus petraea,54.165,-2.452,168.0,England,autochthonus,Forest,BUZ3,9,Orange
P4-078,4.0,Beezley, Ingleton Falls,Quercus petraea,54.165,-2.452,168.0,England,autochthonus,Forest,BUZ4,8,Yellow
P4-078,5.0,Beezley, Ingleton Falls,Quercus petraea,54.165,-2.452,168.0,England,autochthonus,Forest,BUZ5,8,Yellow
P4-079,1.0,Scotney,Quercus robur,51.08,0.407,50.0,England,autochthonus,Forest,SCO1,9,Orange
P4-079,2.0,Scotney,Quercus robur,51.08,0.407,50.0,England,autochthonus,Forest,SCO3,9,Orange
P4-079,3.0,Scotney,Quercus petraea,51.08,0.407,50.0,England,autochthonus,Forest,SCO4,9,Orange
P4-079,4.0,Scotney,Quercus robur,51.08,0.407,50.0,England,autochthonus,Forest,SCO5,9,Orange
P4-079,5.0,Scotney,Quercus robur,51.08,0.407,50.0,England,autochthonus,Forest,SCO6,9,Orange
P4-080,1.0,Ogmore Valley,Quercus robur,51.562,-3.538,150.0,Wales,autochthonus,Forest,OGM1,8,Yellow
P4-080,2.0,Ogmore Valley,Quercus petraea,51.562,-3.538,150.0,Wales,autochthonus,Forest,OGM2,8,Yellow
P4-080,3.0,Ogmore Valley,Quercus petraea,51.562,-3.538,150.0,Wales,autochthonus,Forest,OGM3,8,Yellow
P4-080,4.0,Ogmore Valley,Quercus petraea,51.562,-3.538,150.0,Wales,autochthonus,Forest,OGM4,8,Yellow
P4-080,5.0,Ogmore Valley,Quercus petraea,51.562,-3.538,150.0,Wales,autochthonus,Forest,OGM5,8,Yellow
P4-081,1.0,Bagley,-,51.714,-1.262,122.0,England,autochthonus,Forest,BAG1,10,White
P4-081,2.0,Bagley,Quercus robur,51.714,-1.262,122.0,England,autochthonus,Forest,BAG2,9,Orange
P4-081,3.0,Bagley,Intermediate,51.714,-1.262,122.0,England,autochthonus,Forest,BAG4,new haplotype,?
P4-081,4.0,Bagley,-,51.714,-1.262,122.0,England,autochthonus,Forest,BAG5,new haplotype,?
P4-081,5.0,Bagley,-,51.714,-1.262,122.0,England,autochthonus,Forest,BAG6,10,White
P4-082,1.0,Wytham,Quercus robur,51.777,-1.333,107.0,England,autochthonus,Forest,WYTH1,8,Yellow
P4-082,2.0,Wytham,-,51.777,-1.333,107.0,England,autochthonus,Forest,WYTH2,9,Orange
P4-082,3.0,Wytham,Quercus robur,51.777,-1.333,107.0,England,autochthonus,Forest,WYTH3,9,Orange
P4-082,4.0,Wytham,-,51.777,-1.333,107.0,England,autochthonus,Forest,WYTH4,9,Orange
P4-082,5.0,Wytham,-,51.777,-1.333,107.0,England,autochthonus,Forest,WYTH5,8,Yellow
P4-083,1.0,Southwick,-,52.525,-0.511,61.0,England,autochthonus,Forest,SOCK1,8,Yellow
P4-083,2.0,Southwick,-,52.525,-0.511,61.0,England,autochthonus,Forest,SOCK2,8,Yellow
P4-083,3.0,Southwick,-,52.525,-0.511,61.0,England,autochthonus,Forest,SOCK3,8,Yellow
P4-083,4.0,Southwick,-,52.525,-0.511,61.0,England,autochthonus,Forest,SOCK4,8,Yellow
P4-083,5.0,Southwick,Quercus robur,52.525,-0.511,61.0,England,autochthonus,Forest,SOCK5,8,Yellow
P4-084,1.0,Salcey,-,52.16,-0.83,107.0,England,autochthonus,Forest,SAL2,8,Yellow
P4-084,2.0,Salcey,-,52.16,-0.83,107.0,England,autochthonus,Forest,SAL3,8,Yellow
P4-084,3.0,Salcey,-,52.16,-0.83,107.0,England,autochthonus,Forest,SAL5,8,Yellow
P4-084,4.0,Salcey,-,52.16,-0.83,107.0,England,autochthonus,Forest,SAL6,8,Yellow
P4-084,5.0,Salcey,-,52.16,-0.83,107.0,England,autochthonus,Forest,SAL7,8,Yellow
P4-085,1.0,Cwm Bargoed,-,51.713,-3.32,270.0,England,autochthonus,Forest,CWM1,8,Yellow
P4-085,2.0,Cwm Bargoed,Quercus petraea,51.713,-3.32,270.0,England,autochthonus,Forest,CWM2,8,Yellow
P4-085,3.0,Cwm Bargoed,-,51.713,-3.32,270.0,England,autochthonus,Forest,CWM3,8,Yellow
P4-085,4.0,Cwm Bargoed,Quercus petraea,51.713,-3.32,270.0,England,autochthonus,Forest,CWM6,8,Yellow
P4-085,5.0,Cwm Bargoed,Quercus petraea,51.713,-3.32,270.0,England,autochthonus,Forest,CWM10,8,Yellow
P4-086,1.0,Alice Holt,-,51.18,-0.862,122.0,England,autochthonus,Forest,AH2,9,Orange
P4-086,2.0,Alice Holt,-,51.18,-0.862,122.0,England,autochthonus,Forest,AH3,9,Orange
P4-086,3.0,Alice Holt,-,51.18,-0.862,122.0,England,autochthonus,Forest,AH4,9,Orange
P4-086,4.0,Alice Holt,-,51.18,-0.862,122.0,England,autochthonus,Forest,AH5,9,Orange
P4-086,5.0,Alice Holt,-,51.18,-0.862,122.0,England,autochthonus,Forest,AH6,9,Orange
P4-087,1.0,Newball,Quercus robur,53.269,-0.365,15.0,England,autochthonus,Forest,NBL1,9,Orange
P4-087,2.0,Newball,Quercus robur,53.269,-0.365,15.0,England,autochthonus,Forest,NBL2,8,Yellow
P4-087,3.0,Newball,Quercus robur,53.269,-0.365,15.0,England,autochthonus,Forest,NBL3,8,Yellow
P4-087,4.0,Newball,Quercus robur,53.269,-0.365,15.0,England,autochthonus,Forest,NBL4,9,Orange
P4-087,5.0,Newball,Quercus petraea,53.269,-0.365,15.0,England,autochthonus,Forest,NBL5,8,Yellow
P4-088,1.0,Hardy Gang,Quercus robur,53.261,-0.366,10.0,England,autochthonus,Forest,HGG1,9,Orange
P4-088,2.0,Hardy Gang,Quercus robur,53.261,-0.366,10.0,England,autochthonus,Forest,HGG2,9,Orange
P4-088,3.0,Hardy Gang,Quercus robur,53.261,-0.366,10.0,England,autochthonus,Forest,HGG3,9,Orange
P4-088,4.0,Hardy Gang,Quercus robur,53.261,-0.366,10.0,England,autochthonus,Forest,HGG4,9,Orange
P4-088,5.0,Hardy Gang,Intermediate,53.261,-0.366,10.0,England,autochthonus,Forest,HGG5,9,Orange
P4-089,1.0,Badby,Intermediate,52.217,-1.18,152.0,England,autochthonus,Forest,BDY1,8,Yellow
P4-089,2.0,Badby,Intermediate,52.217,-1.18,152.0,England,autochthonus,Forest,BDY2,8,Yellow
P4-089,3.0,Badby,Quercus robur,52.217,-1.18,152.0,England,autochthonus,Forest,BDY3,8,Yellow
P4-089,4.0,Badby,Intermediate,52.217,-1.18,152.0,England,autochthonus,Forest,BDY4,8,Yellow
P4-089,5.0,Badby,Quercus robur,52.217,-1.18,152.0,England,autochthonus,Forest,BDY5,8,Yellow
P4-090,1.0,Everdon,Quercus robur,52.203,-1.115,152.0,England,autochthonus,Forest,EVE1,9,Orange
P4-090,2.0,Everdon,Intermediate,52.203,-1.115,152.0,England,autochthonus,Forest,EVE2,9,Orange
P4-090,3.0,Everdon,Quercus robur,52.203,-1.115,152.0,England,autochthonus,Forest,EVE3,9,Orange
P4-090,4.0,Everdon,Quercus robur,52.203,-1.115,152.0,England,autochthonus,Forest,EVE4,8,Yellow
P4-090,5.0,Everdon,Intermediate,52.203,-1.115,152.0,England,autochthonus,Forest,EVE5,8,Yellow
P4-091,1.0,Chatsworth,Intermediate,53.213,-1.604,152.0,England,autochthonus,Forest,CHH5,9,Orange
P4-091,2.0,Chatsworth,Intermediate,53.213,-1.604,152.0,England,autochthonus,Forest,CHH1,9,Orange
P4-091,3.0,Chatsworth,Quercus robur,53.213,-1.604,152.0,England,autochthonus,Forest,CHH9,8,Yellow
P4-091,4.0,Chatsworth,Quercus robur,53.213,-1.604,152.0,England,autochthonus,Forest,CHH4,8,Yellow
P4-091,5.0,Chatsworth,Quercus robur,53.213,-1.604,152.0,England,autochthonus,Forest,CHH2,8,Yellow
P4-092,1.0,Elmley Castle Deer Park,Quercus robur,52.061,-2.029,100.0,England,autochthonus,Forest,ECD6,24,Pale Blue
P4-092,2.0,Elmley Castle Deer Park,Quercus robur,52.061,-2.029,100.0,England,autochthonus,Forest,ECD2,10,White
P4-092,3.0,Elmley Castle Deer Park,Quercus robur,52.061,-2.029,100.0,England,autochthonus,Forest,ECD10,10,White
P4-092,4.0,Elmley Castle Deer Park,Quercus robur,52.061,-2.029,100.0,England,autochthonus,Forest,ECD4,24,Pale Blue
P4-092,5.0,Elmley Castle Deer Park,Quercus robur,52.061,-2.029,100.0,England,autochthonus,Forest,ECD6,24,Pale Blue
P4-093,1.0,Lea and Pagets Wood,Quercus petraea,52.007,-2.593,130.0,England,autochthonus,Forest,LPW1,10,White
P4-093,2.0,Lea and Pagets Wood,Quercus petraea,52.007,-2.593,130.0,England,autochthonus,Forest,LPW7,24,Pale Blue
P4-093,3.0,Lea and Pagets Wood,Quercus petraea,52.007,-2.593,130.0,England,autochthonus,Forest,LPW9,24,Pale Blue
P4-093,4.0,Lea and Pagets Wood,Quercus petraea,52.007,-2.593,130.0,England,autochthonus,Forest,LPW8,24,Pale Blue
P4-093,5.0,Lea and Pagets Wood,Quercus petraea,52.007,-2.593,130.0,England,autochthonus,Forest,LPW10,10,White
P4-094,1.0,Wye  Vale Woodlands,Quercus robur,52.062,-2.77,76.0,England,autochthonus,Forest,WYV1,8,Yellow
P4-094,2.0,Wye  Vale Woodlands,Intermediate,52.062,-2.77,76.0,England,autochthonus,Forest,WYV2,8,Yellow
P4-094,3.0,Wye  Vale Woodlands,Quercus robur,52.062,-2.77,76.0,England,autochthonus,Forest,WYV3,8,Yellow
P4-094,4.0,Wye  Vale Woodlands,Quercus robur,52.062,-2.77,76.0,England,autochthonus,Forest,WYV4,8,Yellow
P4-094,5.0,Wye  Vale Woodlands,Quercus robur,52.062,-2.77,76.0,England,autochthonus,Forest,WYV5,8,Yellow
P4-095,1.0,Poor Man s Piece,Quercus petraea,52.023,-2.598,168.0,England,autochthonus,Forest,PMP8,8,Yellow
P4-095,2.0,Poor Man s Piece,Quercus petraea,52.023,-2.598,168.0,England,autochthonus,Forest,PMP7,9,Orange
P4-095,3.0,Poor Man s Piece,Quercus petraea,52.023,-2.598,168.0,England,autochthonus,Forest,PMP10,10,White
P4-095,4.0,Poor Man s Piece,Quercus petraea,52.023,-2.598,168.0,England,autochthonus,Forest,PMP4,10,White
P4-095,5.0,Poor Man s Piece,Quercus petraea,52.023,-2.598,168.0,England,autochthonus,Forest,PMP5,9,Orange
P4-096,1.0,Clay Vallets,Quercus petraea/Intermediate,52.304,-2.949,305.0,England,autochthonus,Forest,CVL9,9,Orange
P4-096,2.0,Clay Vallets,intermediate,52.304,-2.949,305.0,England,autochthonus,Forest,CVL7,9,Orange
P4-096,3.0,Clay Vallets,Quercus petraea,52.304,-2.949,305.0,England,autochthonus,Forest,CVL5,10,White
P4-096,4.0,Clay Vallets,Quercus petraea/Intermediate,52.304,-2.949,305.0,England,autochthonus,Forest,CVL6,10,White
P4-096,5.0,Clay Vallets,Intermediate,52.304,-2.949,305.0,England,autochthonus,Forest,CVL10,10,White
