Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.SC1AFREA,2019.05,1946.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2019.06,1948.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2019.07,1945.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2019.08,1958.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2019.09,1938.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2019.1,1945.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2019.11,1993.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2019.12,1998.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2020.01,1989.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2020.02,2008.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2020.03,2032.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2020.04,1962.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2020.05,1976.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2020.06,1988.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2020.07,1962.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2020.08,1977.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2020.09,1980.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2020.1,1988.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2020.11,2006.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2020.12,2007.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2021.01,1975.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2021.02,2022.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2021.03,2067.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2021.04,2052.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2021.05,2030.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2021.06,2036.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2021.07,2013.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFREA,2021.08,2035.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Gisborne,Actual,
MEIM.SC1AFRFA,2019.05,7226.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2019.06,6987.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2019.07,6888.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2019.08,6852.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2019.09,6756.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2019.1,6707.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2019.11,6947.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2019.12,7099.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2020.01,6962.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2020.02,7160.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2020.03,7339.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2020.04,7262.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2020.05,7277.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2020.06,7271.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2020.07,7130.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2020.08,7080.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2020.09,7084.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2020.1,7073.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2020.11,7192.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2020.12,7261.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2021.01,7128.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2021.02,7359.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2021.03,7488.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2021.04,7457.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2021.05,7398.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2021.06,7408.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2021.07,7295.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRFA,2021.08,7325.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Hawke's Bay,Actual,
MEIM.SC1AFRGA,2019.05,5023.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2019.06,5029.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2019.07,5005.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2019.08,5039.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2019.09,5030.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2019.1,5032.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2019.11,5108.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2019.12,5077.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2020.01,5024.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2020.02,5082.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2020.03,5121.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2020.04,5055.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2020.05,5075.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2020.06,5086.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2020.07,5043.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2020.08,5062.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2020.09,5090.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2020.1,5085.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2020.11,5122.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2020.12,5166.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2021.01,5101.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2021.02,5157.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2021.03,5186.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2021.04,5207.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2021.05,5258.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2021.06,5294.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2021.07,5259.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRGA,2021.08,5318.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Taranaki,Actual,
MEIM.SC1AFRHA,2019.05,9549.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2019.06,9573.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2019.07,9543.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2019.08,9518.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2019.09,9523.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2019.1,9550.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2019.11,9630.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2019.12,9576.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2020.01,9383.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2020.02,9483.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2020.03,9526.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2020.04,9406.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2020.05,9499.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2020.06,9560.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2020.07,9508.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2020.08,9542.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2020.09,9574.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2020.1,9663.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2020.11,9652.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2020.12,9716.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2021.01,9620.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2021.02,9744.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2021.03,9811.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2021.04,9754.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2021.05,9847.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2021.06,9915.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2021.07,9892.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRHA,2021.08,9921.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Manawatu-Whanganui,Actual,
MEIM.SC1AFRIA,2019.05,23686.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2019.06,23908.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2019.07,23915.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2019.08,23954.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2019.09,23956.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2019.1,23921.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2019.11,24185.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2019.12,24092.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2020.01,23755.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2020.02,24066.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2020.03,24226.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2020.04,24145.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2020.05,24305.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2020.06,24385.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2020.07,24240.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2020.08,24327.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2020.09,24406.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2020.1,24514.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2020.11,24604.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2020.12,24692.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2021.01,24323.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2021.02,24653.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2021.03,24787.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2021.04,24775.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2021.05,24919.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2021.06,25023.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2021.07,25011.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRIA,2021.08,25334.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Wellington,Actual,
MEIM.SC1AFRJA,2019.05,2221.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2019.06,2183.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2019.07,2187.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2019.08,2180.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2019.09,2141.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2019.1,2119.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2019.11,2174.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2019.12,2172.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2020.01,2121.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2020.02,2169.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2020.03,2276.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2020.04,2266.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2020.05,2275.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2020.06,2256.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2020.07,2202.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2020.08,2218.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2020.09,2190.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2020.1,2163.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2020.11,2179.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2020.12,2186.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2021.01,2151.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2021.02,2176.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2021.03,2212.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2021.04,2197.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2021.05,2219.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2021.06,2241.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2021.07,2220.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRJA,2021.08,2185.0,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Tasman,Actual,
MEIM.SC1AFRKA,2019.05,1881.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Nelson,Actual,
MEIM.SC1AFRKA,2019.06,1863.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Nelson,Actual,
MEIM.SC1AFRKA,2019.07,1858.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Nelson,Actual,
MEIM.SC1AFRKA,2019.08,1861.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Nelson,Actual,
MEIM.SC1AFRKA,2019.09,1882.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Nelson,Actual,
MEIM.SC1AFRKA,2019.1,1849.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Nelson,Actual,
MEIM.SC1AFRKA,2019.11,1861.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Nelson,Actual,
MEIM.SC1AFRKA,2019.12,1858.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Nelson,Actual,
MEIM.SC1AFRKA,2020.01,1840.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Nelson,Actual,
MEIM.SC1AFRKA,2020.02,1860.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Nelson,Actual,
MEIM.SC1AFRKA,2020.03,1880.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Nelson,Actual,
MEIM.SC1AFRKA,2020.04,1851.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Nelson,Actual,
MEIM.SC1AFRKA,2020.05,1861.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Nelson,Actual,
MEIM.SC1AFRKA,2020.06,1890.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Nelson,Actual,
MEIM.SC1AFRKA,2020.07,1885.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Nelson,Actual,
MEIM.SC1AFRKA,2020.08,1884.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Nelson,Actual,
MEIM.SC1AFRKA,2020.09,1867.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Nelson,Actual,
MEIM.SC1AFRKA,2020.1,1876.0,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,40-44,Nelson,Actual,
