folder;file;column;Domain;label;labelTypo;severalfd;mean;stddev;median;min;max;upquar;lowquar;loc;uniquemm;uniquett;rpos;rneg;rzero;numtype;numcol;samedig;neibornum
kaggle;adolescentBirthRate.csv;First Tooltip;Health;1;1;1;43.43750571037003;0.9430573872752508;28.lut;0.0;229.0;12.wrz;62.7;0.75;0.2596371882086167;0.4029237094563728;0.9995431703974418;0.0;0.0004568296025582;0;0.5;0;0.0
kaggle;agricultural_raw_material.csv;Cotton Price;Environment;1;1;1;sty.64;0.3129995511441805;01.cze;0.82;05.cze;sty.29;sty.85;0.2;0.0316417910447761;0.371191135734072;1.0;0.0;0.0;0;0.36;1;0.0
kaggle;agricultural_raw_material.csv;Hard log Price;Environment;1;1;1;251.03407202216064;0.2614322631372365;253.01;133.28;520.81;197.96;282.97;0.36;1.1072285714285717;0.969529085872576;1.0;0.0;0.0;0;0.36;1;0.0
kaggle;agricultural_raw_material.csv;Hard sawnwood Price;Environment;1;1;1;707.9503669724771;0.2041996840585522;728.71;413.37;973.6;573.47;831.635;0.44;1.925189003436426;0.8899082568807339;1.0;0.0;0.0;0;0.36;1;0.0
kaggle;agricultural_raw_material.csv;Hide Price;Environment;1;1;1;78.56666666666666;0.1742548569311691;77.25;28.59;114.63;69.495;86.0;0.52;0.2887248322147651;0.91131498470948;1.0;0.0;0.0;0;0.36;0;0.0
kaggle;agricultural_raw_material.csv;Plywood Price;Environment;1;1;1;508.21612188365646;0.1756628996754189;505.04;312.36;751.81;442.54;570.79;0.6;1.2591690544412606;0.9667590027700832;1.0;0.0;0.0;0;0.36;1;0.0
kaggle;agricultural_raw_material.csv;Rubber Price;Environment;1;1;1;1.656426592797784;0.6140244185606365;sty.44;0.49;cze.26;0.86;02.cze;0.68;0.0311891891891891;0.5124653739612188;1.0;0.0;0.0;0;0.36;1;0.0
kaggle;agricultural_raw_material.csv;Softlog Price;Environment;1;1;1;164.52746177370028;0.1555746876237711;160.37;119.35;259.97;145.97;180.21;0.76;0.4450000000000001;0.9663608562691132;1.0;0.0;0.0;0;0.36;1;0.0
kaggle;agricultural_raw_material.csv;Soft sawnwood Price;Environment;1;1;1;291.06171253822635;0.1172052430198577;294.96;183.61;372.6;277.59000000000003;310.865;0.84;0.5980696202531646;0.9663608562691132;1.0;0.0;0.0;0;0.36;1;0.0
kaggle;agricultural_raw_material.csv;Wood pulp Price;Environment;0;1;1;696.670888888889;0.2313243432110724;693.5799999999999;384.0;966.49;549.7775;875.0;0.92;2.029581881533101;0.7972222222222223;1.0;0.0;0.0;0;0.36;1;0.0
kaggle;airlines.csv;Airline ID;Economy;0;0;0;4152.723304122038;1.08538584546595;3082.5;-1.0;21317.0;1541.25;4628.75;0.0;3.459591041869523;1.0;0.9998377150275884;0.0001622849724115;0.0;1;0.125;0;0.0
kaggle;airPollutionDeathRate.csv;Period;Environment;0;0;0;2016.0;0.0;2016.0;2016.0;2016.0;2016.0;2016.0;0.5;0.0;0.0001517911353976;1.0;0.0;0.0;1;0.1666666666666666;1;0.0
kaggle;alcoholSubstanceAbuse.csv;Period;Health;0;0;0;2009.675995694295;0.0032455974534168;2010.0;2000.0;2018.0;2005.0;2015.0;0.2;03.cze;0.0017940437746681;1.0;0.0;0.0;1;0.4;1;0.0
kaggle;alcoholSubstanceAbuse.csv;First Tooltip;Health;1;1;1;6.158478005023324;0.906740670158456;kwi.43;0.0;31.96;sty.74;wrz.33;0.8;0.0236041358936484;0.485827054180122;0.9989235737351992;0.0;0.0010764262648008;0;0.4;0;0.0
kaggle;all_airlines-BOS.csv;ASM_Domestic;Economy;1;1;1;1289300.712643678;0.1174556354527683;1282952.0;913113.0;1760208.0;1197160.25;1344501.0;0.1111111111111111;4868.362068965517;1.0;1.0;0.0;0.0;1;0.8888888888888888;0;0.0
kaggle;all_airlines-BOS.csv;ASM_International;Economy;1;1;1;588524.5263157894;0.3330614583638094;550174.0;350106.0;1326897.0;439666.0;652884.0;0.2222222222222222;5712.228070175439;1.0;1.0;0.0;0.0;0;0.8888888888888888;0;1.0
kaggle;all_airlines-BOS.csv;Flights_Domestic;Economy;1;0;0;12667.264367816091;0.1085436662363612;12727.5;8954.0;15871.0;11675.5;13651.75;0.3333333333333333;40.21511627906977;0.9885057471264368;1.0;0.0;0.0;1;0.8888888888888888;0;1.0
kaggle;all_airlines-BOS.csv;Flights_International;Economy;1;1;0;1474.4269005847952;0.1698868952455974;1444.0;979.0;2346.0;1287.5;1612.5;0.4444444444444444;8.993421052631579;0.8888888888888888;1.0;0.0;0.0;0;0.8888888888888888;0;1.0
kaggle;all_airlines-BOS.csv;Passengers_Domestic;Economy;1;1;1;993022.7816091954;0.1598786229993774;999003.0;619641.0;1405695.0;868385.25;1087128.25;0.5555555555555556;4517.551724137931;1.0;1.0;0.0;0.0;1;0.8888888888888888;0;1.0
kaggle;all_airlines-BOS.csv;Passengers_International;Economy;1;1;1;167400.72514619882;0.2806071693356487;162410.0;98632.0;332897.0;131582.0;189130.5;0.6666666666666666;1369.970760233918;1.0;1.0;0.0;0.0;0;0.8888888888888888;0;1.0
kaggle;all_airlines-BOS.csv;RPM_Domestic;Economy;1;1;1;1038633.735632184;0.1803335535942462;1037789.0;606688.0;1581269.0;899470.0;1139181.0;0.7777777777777778;5601.040229885058;1.0;1.0;0.0;0.0;1;0.8888888888888888;0;1.0
kaggle;all_airlines-BOS.csv;RPM_International;Economy;1;1;1;461940.567251462;0.3595397541994151;435196.0;241914.0;1065171.0;335454.5;522170.0;0.8888888888888888;4814.368421052632;1.0;1.0;0.0;0.0;0;0.8888888888888888;0;1.0
kaggle;asylum_seekers.csv;Year;Society;0;0;0;2009.0534998458213;0.0024279524337071;2010.0;2000.0;2016.0;2005.0;2013.0;0.0;0.9411764705882352;0.0001310514955288;1.0;0.0;0.0;1;0.0714285714285714;1;0.0
kaggle;asylum_seekers_monthly.csv;Year;Society;0;0;0;2008.059463136949;0.0026112172290676;2008.0;1999.0;2017.0;2004.0;2013.0;0.4;0.9473684210526316;5.719635508701372e-05;1.0;0.0;0.0;1;0.2;1;0.0
kaggle;atlanta_9-24-2016_9-30-2017.csv;Low Price;Economy;1;1;1;139.18421052631578;0.3261925792422668;145.0;14.maj;210.0;135.0;150.0;0.32;24.4375;0.1403508771929824;1.0;0.0;0.0;0;0.64;0;0.0
kaggle;atlanta_9-24-2016_9-30-2017.csv;High Price;Economy;1;1;1;153.41666666666666;0.4104758378950247;150.0;15.0;286.0;135.0;154.75;0.36;33.875;0.1403508771929824;1.0;0.0;0.0;0;0.64;0;1.0
kaggle;atlanta_9-24-2016_9-30-2017.csv;Mostly Low;Economy;1;1;1;139.18421052631578;0.3261925792422668;145.0;14.maj;210.0;135.0;150.0;0.4;24.4375;0.1403508771929824;1.0;0.0;0.0;0;0.64;0;1.0
kaggle;atlanta_9-24-2016_9-30-2017.csv;Mostly High;Economy;1;1;1;153.39473684210526;0.4108487324533743;150.0;15.0;286.0;135.0;154.75;0.44;33.875;0.1403508771929824;1.0;0.0;0.0;0;0.64;0;0.0
kaggle;auction.csv;auctionid;Economy;0;0;1;4136147544.643573;0.6019896447469255;3020526277.0;1638843936.0;8215610555.0;3015328849.0;8212135847.0;0.0;10472558.310509557;0.0587959928845613;1.0;0.0;0.0;1;0.6666666666666666;1;1.0
kaggle;auction.csv;bid;Economy;1;1;1;207.58610897856005;1.556160945103422;140.0;0.01;5400.0;72.0;210.0;0.1111111111111111;2.906345532831001;0.1739537496489092;1.0;0.0;0.0;0;0.6666666666666666;0;1.0
kaggle;auction.csv;bidtime;Economy;1;1;0;3.97962810817049;0.5913583066527779;4.140833;0.000567;6.99999;1.949930556;6.44806;0.2222222222222222;0.0006730214423076;0.9736916019099336;1.0;0.0;0.0;0;0.6666666666666666;1;0.0
kaggle;auction.csv;bidderrate;Economy;1;1;1;31.936738519212746;3.7760297361202606;5.0;-4.0;3140.0;1.0;21.0;0.4444444444444444;10.445182724252492;0.0282099343955014;0.792502343017807;0.0025304592314901;0.2049671977507029;0;0.6666666666666666;0;0.0
kaggle;auction.csv;openbid;Economy;1;1;1;52.24625596854227;3.2242165795402893;kwi.99;0.01;5000.0;1.0;50.0;0.5555555555555556;45.87146788990825;0.010205036981556;1.0;0.0;0.0;0;0.6666666666666666;0;1.0
kaggle;auction.csv;price;Economy;1;1;1;335.0435886152982;1.294058514961439;228.49;26.0;5400.0;186.51;255.0;0.6666666666666666;16.89937106918239;0.029772493212246;1.0;0.0;0.0;0;0.6666666666666666;0;0.0
kaggle;aug_train.csv;enrollee_id;Economy;0;0;0;16875.358179350664;0.5698422806769108;16982.5;1.0;33380.0;8554.25;25169.75;0.0;1.7423008664787556;1.0;1.0;0.0;0.0;1;0.2857142857142857;0;0.0
kaggle;aug_train.csv;city_development_index;Economy;0;1;0;0.8288480008351603;0.1488351986567425;0.903;0.4479999999999999;0.949;0.74;0.92;0.1428571428571428;0.0053870967741935;0.0048543689320388;1.0;0.0;0.0;0;0.2857142857142857;1;0.0
kaggle;aug_train.csv;training_hours;Economy;1;0;0;65.36689633573442;0.918790171958114;47.0;1.0;336.0;23.0;88.0;0.8571428571428571;1.3900414937759336;0.0125796012109823;1.0;0.0;0.0;1;0.2857142857142857;0;0.0
kaggle;aug_train.csv;target;Economy;1;1;0;0.2493475310575216;1.7351149723493595;0.0;0.0;1.0;0.0;0.0;0.9285714285714286;0.5;0.0001043950307965;0.2493475310575216;0.0;0.7506524689424784;0;0.2857142857142857;1;1.0
kaggle;baltimore_9-24-2016_9-30-2017.csv;Low Price;Economy;1;0;1;101.49019607843135;0.9621814227059564;50.0;15.0;380.0;17.0;180.0;0.32;12.586206896551724;0.1895424836601307;1.0;0.0;0.0;1;0.56;0;0.0
kaggle;baltimore_9-24-2016_9-30-2017.csv;High Price;Economy;1;1;1;109.05555555555556;0.9350275394235223;60.0;15.0;380.0;18.0;180.0;0.36;14.cze;0.1633986928104575;1.0;0.0;0.0;0;0.56;0;1.0
kaggle;baltimore_9-24-2016_9-30-2017.csv;Mostly Low;Economy;1;0;1;101.49019607843135;0.9621814227059564;50.0;15.0;380.0;17.0;180.0;0.4;12.586206896551724;0.1895424836601307;1.0;0.0;0.0;1;0.56;0;1.0
kaggle;baltimore_9-24-2016_9-30-2017.csv;Mostly High;Economy;1;1;1;108.859477124183;0.9359520275796824;60.0;15.0;380.0;18.0;180.0;0.44;15.208333333333334;0.1568627450980392;1.0;0.0;0.0;0;0.56;0;0.0
kaggle;banks.csv;Financial Institution Number;Economy;0;1;1;5571.146028442595;0.5109659759628337;4592.0;1122.0;11919.0;2820.5;7311.5;0.0;3.759401114206128;0.9961845300034686;1.0;0.0;0.0;0;0.4166666666666667;0;0.0
kaggle;banks.csv;Certificate Number;Economy;0;1;1;24013.85928642881;0.5094734191846039;24846.0;40.0;91189.0;17413.0;30895.5;0.5833333333333334;30.423564753004005;0.9989996665555184;1.0;0.0;0.0;0;0.4166666666666667;0;0.0
kaggle;banks.csv;Total Deposits;Economy;1;1;1;299776.1776693456;11.023812240475644;41721.0;0.0;188260793.0;12293.0;156241.5;0.75;56046.67847573683;0.964121699196326;0.9994259471871412;0.0;0.0005740528128587;1;0.4166666666666667;0;0.0
kaggle;banks.csv;Total Assets;Economy;1;1;1;404588.40534053405;13.4825246701428;47523.0;14.0;307021614.0;15051.0;173478.0;0.8333333333333334;94120.66217044758;0.9786978697869788;1.0;0.0;0.0;0;0.4166666666666667;0;1.0
kaggle;banks.csv;Estimated Loss (2015);Economy;1;1;1;70644.3503387804;4.67959877594388;13354.0;-4386.0;12438005.0;3852.0;44585.0;0.9166666666666666;5256.607942543304;0.9434037465125548;0.9736946990833;0.0027899561578318;0.023515344758868;0;0.4166666666666667;0;1.0
kaggle;basicDrinkingWaterServices.csv;Period;Society;0;0;0;2008.52995658466;0.0025743149895854;2009.0;2000.0;2017.0;2004.0;2013.0;0.25;0.9444444444444444;0.0052098408104196;1.0;0.0;0.0;1;0.5;1;0.0
kaggle;basicDrinkingWaterServices.csv;First Tooltip;Society;1;1;1;77.8471027496382;0.3081369657200747;87.65;pa�.13;100.0;59.895;98.46;0.75;0.0419953271028037;0.6193921852387844;1.0;0.0;0.0;0;0.5;0;0.0
kaggle;basicHandWashing.csv;Period;Society;0;0;0;2011.5476889214967;0.0019961047530976;2012.0;2000.0;2017.0;2009.0;2015.0;0.4;0.9444444444444444;0.0066030814380044;1.0;0.0;0.0;1;0.4;1;0.0
kaggle;basicHandWashing.csv;First Tooltip;Society;1;1;1;47.84282465150403;0.682470896001858;47.515;0.0;100.0;16.6225;81.5;0.8;0.0765696784073506;0.479090242112986;0.9981658107116654;0.0;0.0018341892883345;0;0.4;0;0.0
kaggle;beers.csv;Unnamed: 0;Economy;0;0;0;1204.5;0.5777097525704652;1204.5;0.0;2409.0;602.25;1806.75;0.0;0.999585062240664;1.0;0.999585062240664;0.0;0.000414937759336;1;0.75;0;1.0
kaggle;beers.csv;abv;Economy;1;1;0;0.0597734241908006;0.2265510785103119;0.0559999999999999;0.001;0.128;0.05;0.067;0.125;0.0017162162162162;0.0315161839863713;1.0;0.0;0.0;0;0.75;1;1.0
kaggle;beers.csv;ibu;Economy;0;1;0;42.71316725978647;0.6076361828520853;35.0;4.0;138.0;21.0;64.0;0.25;1.2523364485981308;0.0761565836298932;1.0;0.0;0.0;0;0.75;0;1.0
kaggle;beers.csv;id;Economy;0;0;0;1431.1132780082987;0.5257864531919633;1453.5;1.0;2692.0;808.25;2075.75;0.375;1.116597510373444;1.0;1.0;0.0;0.0;1;0.75;0;0.0
kaggle;beers.csv;brewery_id;Economy;0;0;0;231.7497925311204;0.680413140301912;205.0;0.0;557.0;93.0;366.0;0.75;0.9982078853046596;0.2315352697095435;0.9975103734439834;0.0;0.0024896265560165;1;0.75;0;0.0
kaggle;beers.csv;ounces;Economy;1;1;0;13.592240663900414;0.1730548874187891;12.0;08.kwi;32.0;12.0;16.0;0.875;3.3714285714285714;0.0029045643153526;1.0;0.0;0.0;0;0.75;0;1.0
kaggle;bestsellers with categories.csv;User Rating;Economy;1;1;1;4.618363636363637;0.0491473567040108;04.lip;03.mar;04.wrz;04.maj;04.sie;0.2857142857142857;0.1142857142857143;0.0254545454545454;1.0;0.0;0.0;0;0.5714285714285714;1;0.0
kaggle;bestsellers with categories.csv;Reviews;Economy;1;0;1;11953.281818181818;0.9814151624525392;8580.0;37.0;87841.0;4058.0;17253.25;0.4285714285714285;253.76878612716763;0.6290909090909091;1.0;0.0;0.0;1;0.5714285714285714;0;1.0
kaggle;bestsellers with categories.csv;Price;Economy;1;0;0;13.sty;0.8276535861391116;11.0;0.0;105.0;7.0;16.0;0.5714285714285714;2.625;0.0727272727272727;0.9781818181818182;0.0;0.0218181818181818;1;0.5714285714285714;0;1.0
kaggle;bestsellers with categories.csv;Year;Economy;0;0;0;2014.0;0.0015715771520205;2014.0;2009.0;2019.0;2011.0;2017.0;0.7142857142857143;0.9090909090909092;0.02;1.0;0.0;0.0;1;0.5714285714285714;1;0.0
kaggle;breweries.csv;Unnamed: 0;Economy;0;0;1;278.5;0.5789048404370376;278.5;0.0;557.0;139.25;417.75;0.0;0.9982078853046596;1.0;0.9982078853046596;0.0;0.0017921146953405;1;0.25;0;0.0
kaggle;calendar.csv;listing_id;Economy;0;0;0;29121133.12881441;0.4641989194212992;31873912.0;6369.0;49187791.0;19033953.0;40909360.0;0.0;2507.08171483917;0.0027393239398228;1.0;0.0;0.0;1;0.4285714285714285;0;0.0
kaggle;calendar.csv;minimum_nights;Economy;1;1;1;6.966016899513785;4.616214422715966;2.0;1.0;1125.0;1.0;3.0;0.7142857142857143;13.876543209876544;1.1312523689960875e-05;1.0;0.0;0.0;0;0.4285714285714285;0;0.0
kaggle;calendar.csv;maximum_nights;Economy;1;1;1;832.6043464391946;1.5880424438541498;1125.0;1.0;142365.0;365.0;1125.0;0.8571428571428571;671.5283018867924;2.960808669471241e-05;1.0;0.0;0.0;0;0.4285714285714285;0;1.0
kaggle;city_temperature.csv;Month;Environment;0;0;0;6.469163311630109;0.5343023437171285;6.0;1.0;12.0;3.0;9.0;0.5;0.9166666666666666;4.128922863807135e-06;1.0;0.0;0.0;1;0.5;0;0.0
kaggle;city_temperature.csv;Day;Environment;0;0;0;15.716815760924357;0.5599438054747636;16.0;0.0;31.0;8.0;23.0;0.625;0.96875;1.101046097015236e-05;0.9999972473847576;0.0;2.75261524253809e-06;1;0.5;0;1.0
kaggle;city_temperature.csv;Year;Environment;0;0;0;2006.6239094912585;0.0116525370630949;2007.0;200.0;2020.0;2001.0;2013.0;0.75;65.0;9.634153348883316e-06;1.0;0.0;0.0;1;0.5;0;1.0
kaggle;city_temperature.csv;AvgTemperature;Environment;1;1;0;56.00492078145366;0.5735852046394094;62.5;-99.0;110.0;45.8;75.5;0.875;0.1377719182597231;0.0005219646653662;0.9688920069902665;0.0310698004732433;3.8192536490216e-05;0;0.5;0;1.0
kaggle;co2_emission.csv;Year;Environment;0;0;0;1953.3394235841365;0.0296431270210392;1971.0;1751.0;2017.0;1932.0;1995.0;0.5;0.99625468164794;0.0128039131060279;1.0;0.0;0.0;1;0.5;1;0.0
kaggle;co2_emission.csv;Annual CO₂ emissions (tonnes );Environment;1;1;0;193051748.1992121;6.967783821682516;3828880.0;-625522256.7;36153261645.0;318768.0;37068977.48;0.75;2809256.332241063;0.6278233347719753;0.9362681628542656;0.0019181892293674;0.0618136479163669;0;0.5;0;1.0
kaggle;core_dataset.csv;Employee Number;Economy;0;1;1;1205421190.910299;0.1515333843150309;1204032843.0;602000312.0;1988299991.0;1102024106.0;1401064637.0;0.0476190476190476;4620998.93;0.9966777408637874;1.0;0.0;0.0;0;0.1904761904761904;0;0.0
kaggle;core_dataset.csv;Zip;Economy;0;1;1;6705.196013289036;2.560331991769576;2132.0;1013.0;98052.0;1901.0;2421.0;0.1428571428571428;618.0828025477707;0.521594684385382;1.0;0.0;0.0;0;0.1904761904761904;0;0.0
kaggle;core_dataset.csv;Age;Economy;0;1;1;38.548172757475086;0.2319924192412802;37.0;25.0;67.0;31.0;44.0;0.238095238095238;1.0769230769230769;0.1295681063122923;1.0;0.0;0.0;0;0.1904761904761904;1;0.0
kaggle;core_dataset.csv;Pay Rate;Economy;1;1;1;30.71524916943521;0.4953960801455334;24.0;14.0;80.0;20.0;43.0;0.8095238095238095;0.7252747252747253;0.3023255813953488;1.0;0.0;0.0;0;0.1904761904761904;1;0.0
kaggle;country_vaccinations.csv;total_vaccinations;Health;1;1;1;17962675.736079395;5.728118447358919;1283184.5;0.0;2067589000.0;181095.25;6836203.25;0.2;92883.60287511232;0.977516248023889;0.9938081854909538;0.0;0.0061918145090461;0;0.6;0;0.0
kaggle;country_vaccinations.csv;people_vaccinated;Health;1;1;1;7779404.74907885;3.723168296522098;902196.0;0.0;1072500000.0;149699.25;4245542.0;0.2666666666666666;50981.60384085183;0.9689112011790716;0.9939664701547531;0.0;0.0060335298452468;0;0.6;0;1.0
kaggle;country_vaccinations.csv;people_fully_vaccinated;Health;1;1;1;4789864.433356372;3.6621664030535377;531435.0;1.0;889439000.0;69439.0;2708201.0;0.3333333333333333;49504.03511994211;0.9552341963953428;1.0;0.0;0.0;0;0.6;0;1.0
kaggle;country_vaccinations.csv;daily_vaccinations_raw;Health;1;1;1;256886.1940553833;5.190212923904096;24071.5;0.0;24741000.0;4994.25;109198.75;0.4;1545.5397301349326;0.8557682027157062;0.9881321501122634;0.0;0.0118678498877365;0;0.6;0;1.0
kaggle;country_vaccinations.csv;daily_vaccinations;Health;1;1;1;129077.26115610029;6.8905654403953225;6982.0;0.0;22424286.0;874.0;41113.0;0.4666666666666667;993.8961971456432;0.5486734272026459;0.9971061015053136;0.0;0.0028938984946864;0;0.6;0;1.0
kaggle;country_vaccinations.csv;total_vaccinations_per_hundred;Health;1;1;1;39.73446469348323;1.066488734773028;22.71;0.0;234.05;kwi.59;65.2625;0.5333333333333333;0.0249573469822989;0.4118215352186896;0.9893729141050412;0.0;0.0106270858949587;0;0.6;0;1.0
kaggle;country_vaccinations.csv;people_vaccinated_per_hundred;Health;1;1;1;24.42432387619749;0.9601925831535916;15.91;0.0;117.62;mar.56;42.2725;0.6;0.0177245328511151;0.3056374355195284;0.9896370670596903;0.0;0.0103629329403095;0;0.6;0;1.0
kaggle;country_vaccinations.csv;people_fully_vaccinated_per_hundred;Health;1;1;1;17.51528736243288;1.1386085228188356;sie.87;0.0;116.43;sty.99;27.55;0.6666666666666666;0.0211806439876296;0.2922537083311181;0.9765537774469668;0.0;0.0234462225530331;0;0.6;0;1.0
kaggle;country_vaccinations.csv;daily_vaccinations_per_million;Health;1;1;1;3570.964203205175;1.2656663037205014;2176.0;0.0;117497.0;499.0;5351.0;0.7333333333333333;11.003652369357557;0.2596726733299287;0.9966440504851536;0.0;0.0033559495148464;0;0.6;0;0.0
kaggle;country_vaccinations_by_manufacturer.csv;total_vaccinations;Health;1;1;1;9668588.279166952;3.446114385218072;578177.0;0.0;373882995.0;63241.0;3633217.0;0.75;29673.253571428573;0.8631910666575324;0.9569774611221484;0.0;0.0430225388778516;1;0.25;0;0.0
kaggle;county_info_2016.csv;GEOID;Government;0;0;1;31393.605279503103;0.5189617060204591;30024.0;1001.0;72153.0;19032.5;46105.5;0.1;22.09689440993789;1.0;1.0;0.0;0.0;1;0.8;0;0.0
kaggle;county_info_2016.csv;ANSICODE;Government;0;0;1;962889.7192546584;0.537365365731274;974158.5;23901.0;2516404.0;484988.75;1419973.25;0.2;774.0692546583851;1.0;1.0;0.0;0.0;1;0.8;0;0.0
kaggle;county_info_2016.csv;ALAND;Government;1;1;1;2843752700.428882;3.2535790698846028;1565743694.0;5311307.0;376825063576.0;1085096237.0;2368883824.0;0.4;117024767.78540371;1.0;1.0;0.0;0.0;1;0.8;0;0.0
kaggle;county_info_2016.csv;AWATER;Government;1;1;1;214454487.98726708;5.65712178984952;19431400.0;0.0;25190628850.0;7038189.5;61064589.5;0.5;7823176.661490683;1.0;0.9996894409937888;0.0;0.0003105590062111;1;0.8;0;1.0
kaggle;county_info_2016.csv;ALAND_SQMI;Government;1;1;1;1097.9791024844722;3.2535790822806985;604.537;2.051;145492.977;418.95775;914.63125;0.6;45.19755389872631;0.9996894409937888;1.0;0.0;0.0;0;0.8;0;1.0
kaggle;county_info_2016.csv;AWATER_SQMI;Government;1;1;1;82.80134472049689;5.657121717701632;7.502499999999999;0.0;9726.157;2.71775;23.577;0.7;3.2507209224598927;0.929192546583851;0.9987577639751553;0.0;0.0012422360248447;0;0.8;0;1.0
kaggle;county_info_2016.csv;INTPTLAT;Government;1;1;1;37.96556625031056;0.1605780452441269;38.2158315;17.948052;69.449343;34.34915675;41.703676;0.8;0.0159941897515527;1.0;1.0;0.0;0.0;0;0.8;1;1.0
kaggle;county_info_2016.csv;INTPTLONG                                                                                                               ;Government;1;1;1;-91.55337772049693;-0.15445811376757;-89.943217;-164.188912;178.338813;-98.0724435;-82.94973275000001;0.9;0.1063750698757763;1.0;0.0003105590062111;0.9996894409937888;0.0;0;0.8;0;1.0
kaggle;coursea_data.csv;Unnamed: 0;Society;0;0;1;445.0;0.5783232404836631;445.0;0.0;890.0;222.5;667.5;0.0;0.9988776655443322;1.0;0.9988776655443322;0.0;0.0011223344556677;1;0.2857142857142857;0;0.0
kaggle;coursea_data.csv;course_rating;Society;1;1;1;4.677328843995511;0.0346832252097276;04.lip;03.mar;5.0;04.cze;04.sie;0.5714285714285714;0.1214285714285714;0.015712682379349;1.0;0.0;0.0;0;0.2857142857142857;1;0.0
kaggle;covid_19_data.csv;SNo;Health;0;0;0;153215.0;0.5773493271298727;153215.0;1.0;306429.0;76608.0;229822.0;0.0;0.9999967366013008;1.0;1.0;0.0;0.0;1;0.5;0;0.0
kaggle;covid_19_data.csv;Confirmed;Health;1;1;1;85670.91155863185;3.239741459424045;10375.0;-302844.0;5863138.0;1042.0;50752.0;0.625;57.54747727399996;0.3496601170254773;0.9845249633683496;3.2633986992092786e-06;0.0154717732329511;0;0.5;0;0.0
kaggle;covid_19_data.csv;Deaths;Health;1;1;1;2036.4032679674567;3.1481672361022364;192.0;-178.0;112385.0;13.0;1322.0;0.75;5.603215690178705;0.0655584164684151;0.8942038775703344;6.526797398418557e-06;0.1057895956322671;0;0.5;0;1.0
kaggle;covid_19_data.csv;Recovered;Health;1;1;1;50420.28630449468;3.996654176477621;1751.0;-854405.0;6399531.0;11.0;20270.0;0.875;97.31471270844231;0.2432570024377588;0.7763527603457897;9.790196097627836e-06;0.2236374494581126;0;0.5;0;1.0
kaggle;data.csv;Quantity;Economy;1;0;0;9.55224954743324;22.83034553979317;3.0;-80995.0;80995.0;1.0;10.0;0.375;224.36288088642655;0.0013323270143142;0.9803952324098696;0.0196047675901304;0.0;1;0.375;0;0.0
kaggle;data.csv;UnitPrice;Economy;1;1;0;4.611113626088513;20.98405307423713;02.sie;-11062.06;38970.0;sty.25;kwi.13;0.625;30.69451533742331;0.0030078850877176;0.995355308732647;3.690656549346846e-06;0.0046410006108036;0;0.375;0;0.0
kaggle;data.csv;CustomerID;Economy;0;1;0;15287.690570239583;0.1120902006387707;15152.0;12346.0;18287.0;13953.0;16791.0;0.75;1.3588746569075938;0.0107465298688146;1.0;0.0;0.0;0;0.375;1;0.0
kaggle;dataAvailibilityForUhc.csv;First Tooltip;Government;0;1;0;0.4043715846994534;0.2195198552302689;0.41;0.17;0.7;0.34;0.47;0.75;0.0182758620689655;0.1584699453551912;1.0;0.0;0.0;0;0.25;1;0.0
kaggle;demographics.csv;Year;Government;0;0;0;2010.3143386358684;0.0021819065429804;2011.0;2001.0;2016.0;2007.0;2014.0;0.0;0.9375;0.000871649596862;1.0;0.0;0.0;1;0.2631578947368421;1;0.0
kaggle;demographics.csv;Female 5-17;Government;1;1;1;1449.9033166458073;7.926126553036284;38.0;0.0;401884.0;1.0;696.0;0.2631578947368421;361.0817610062893;0.3482478097622027;0.7822277847309136;0.0;0.2177722152690863;0;0.2631578947368421;0;0.0
kaggle;demographics.csv;F: Unknown;Government;1;1;1;2658.8363083326662;21.75196340578118;0.0;0.0;2933164.0;0.0;0.0;0.4736842105263157;4184.256776034237;0.056111422396542;0.0884495317377731;0.0;0.9115504682622269;0;0.2631578947368421;0;0.0
kaggle;demographics.csv;Male 5-17;Government;1;1;1;1536.1361076345431;7.991972228013477;44.0;0.0;434058.0;1.0;724.0;0.6842105263157895;378.4289450741064;0.3588861076345432;0.7850438047559449;0.0;0.214956195244055;0;0.2631578947368421;0;0.0
kaggle;demographics.csv;M: Unknown;Government;1;1;1;2742.0232;22.08556082792515;0.0;0.0;3065738.0;0.0;0.0;0.8947368421052632;4109.56836461126;0.05968;0.0912;0.0;0.9088;0;0.2631578947368421;0;0.0
kaggle;dentists.csv;Period;Government;0;0;0;2006.3317713214624;0.0037594755944731;2007.0;1990.0;2019.0;2001.0;2012.0;0.25;0.9666666666666668;0.0140581068416119;1.0;0.0;0.0;1;0.5;1;0.0
kaggle;dentists.csv;First Tooltip;Government;1;1;1;4.070226804123712;0.7867926319884413;3.515;0.001;20.lut;sty.25;cze.75;0.75;0.0218309705561613;0.42970946579194;1.0;0.0;0.0;0;0.5;0;0.0
kaggle;detroit_9-24-2016_9-30-2017.csv;Low Price;Economy;1;1;1;107.97727272727272;0.520069787852141;115.0;12.0;175.0;94.0;150.0;0.32;13.583333333333334;0.2727272727272727;1.0;0.0;0.0;1;0.64;0;0.0
kaggle;detroit_9-24-2016_9-30-2017.csv;High Price;Economy;1;1;1;109.20454545454544;0.5130826997989807;120.0;12.0;175.0;95.0;150.0;0.36;14.818181818181818;0.25;1.0;0.0;0.0;1;0.64;0;1.0
