diffuseur,gestionnaire,title,description,theme,keyword,license,language,modified,data_processed,metadata_processed,publisher,references,records_count,dcat_created,dcat_issued,dcat_creator,dcat_contributor,dcat_accrualperiodicity,dcat_spatial,dcat_temporal,datasetid0,cycle,periodicity,license_url,metadata_languages,timezone,modified_updates_on_metadata_change,modified_updates_on_data_change,geographic_reference,geographic_reference_auto,territory,shared_catalog,federated,dcat_publisher_type,dcat_conforms_to,dcat_ap_it_publisher_id
Région des Pays de la Loire,DREAL Pays de la Loire,Communes termitées ou susceptibles de l'être en Pays de la Loire,<p>Arrêtés préfectoraux classant les communes comme termitées ou susceptibles de l'être.</p>,Territoires,"Habitat,Termites,Logement",Licence Ouverte v2.0 (Etalab),fr,2021-08-01T00:17:08+02:00,2021-07-31,2021-08-01T00:17:08+02:00,DREAL Pays de la Loire,,336,,,,,,,,234400034_communes-termitees-ou-susceptibles-de-letre-en-pays-de-la-loire,Finalisé,Mensuelle,https://www.etalab.gouv.fr/wp-content/uploads/2017/04/ETALAB-Licence-Ouverte-v2.0.pdf,fr,,True,True,fr_40_52,False,Pays de la Loire,,False,,,
Région des Pays de la Loire,Région des Pays de la Loire,"Equipements sportifs, espaces et sites de pratiques en Pays de la Loire : fiches installations","<p>
	Equipements sportifs, espaces et sites de pratiques en Pays de la Loire : fiches installations. <br/>
La base de recensement des équipements sportifs du Ministère de la ville, de la jeunesse et des sports (consultable 
	<a href=""http://www.res.sports.gouv.fr/"" target=""_blank"">ici</a>) est une nomenclature constituée d'installations dans lesquelles sont situés des équipements auquels sont rattachés des activités.<br/>
La documentation complète est 
	<a href=""https://www.data.gouv.fr/s/resources/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques/20170419-162323/20170419_DocumentationRES_data.gouv.pdf"" target=""_blank"">ici</a>.</p><hr/>
Ce jeu de données est à mettre en lien avec les autres fiches suivantes :
<br/><ul>
	
<li><a href=""https:/../../../../explore/dataset/23440003400026_004-009_activites-des-fiches-equipements-rpdl/table/"" target=""_blank"">Equipements sportifs, espaces et sites de pratiques en Pays de la Loire : activités des fiches équipements</a></li>	
<li><a href=""https:/../../../../explore/dataset/23440003400026_004-011_fiches-equipements-rpdl/table/"" target=""_blank"">Equipements sportifs, espaces et sites de pratiques en Pays de la Loire : fiches équipements</a></li></ul>",Sport,"sport,équipement",Open Database License (ODbL),,2021-08-01T00:22:00+02:00,2021-07-31,2021-08-01T00:22:00+02:00,"Ministère de la ville, de la jeunesse et des sports",,9285,2014-12-18,2014-12-18,,,Trimestrielle,Pays de la Loire,2017,234400034_004-010_fiches-installations-rpdl,Finalisé,Mensuelle,http://opendatacommons.org/licenses/odbl/,,,True,True,fr_40_52,False,Pays de la Loire,,False,,,
Région des Pays de la Loire,Région des Pays de la Loire,"Equipements sportifs, espaces et sites de pratiques en Pays de la Loire : activités des fiches équipements","<p>
	Equipements sportifs, espaces et sites de pratiques en Pays de la Loire : activités des fiches équipements. 
	<br/>
La base de recensement des équipements sportifs du Ministère de la ville, de la jeunesse et des sports (consultable 
	<a href=""http://www.res.sports.gouv.fr/"" target=""_blank"">ici</a>) est une nomenclature constituée d'installations dans lesquelles sont situés des équipements auquels sont rattachés des activités.<br/>
La documentation complète est 
	<a href=""https://www.data.gouv.fr/s/resources/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques/20170419-162323/20170419_DocumentationRES_data.gouv.pdf"" target=""_blank"">ici</a>.
</p>
<hr/>
Ce jeu de données est à mettre en lien avec les autres fiches suivantes :
<ul>
	<li><a href=""https:/../../../../explore/dataset/234400034_004-010_fiches-installations-rpdl/"" target=""_blank"">Equipements sportifs, espaces et sites de pratiques en Pays de la Loire : fiches installations</a></li>
	<li><a href=""https:/../../../../explore/dataset/234400034_004-011_fiches-equipements-rpdl/table/"" target=""_blank"">Equipements sportifs, espaces et sites de pratiques en Pays de la Loire : fiches équipements</a></li>
</ul>",Sport,"sport,équipement",Open Database License (ODbL),,2021-08-01T00:22:19+02:00,2021-07-31,2021-08-01T00:22:19+02:00,"Ministère de la ville, de la jeunesse et des sports",,38670,2014-12-18,2017-05-23,,,Trimestrielle,Pays de la Loire,2017,234400034_004-009_activites-des-fiches-equipements-rpdl,Finalisé,Mensuelle,http://opendatacommons.org/licenses/odbl/,,,True,True,fr_40_52,False,Pays de la Loire,,False,,,
Région des Pays de la Loire,Région des Pays de la Loire,Offre touristique : Villages Vacances en Pays de la Loire,"<p>
	Offre touristique :  Villages Vacances en Pays de la Loire.
</p>
<hr/>
Ce jeu de données est fourni par le réseau e-SPRIT : e-système des professionnels du réseau d’information touristique des Pays de la Loire  
<a href="" http://www.e-sprit.fr/"" target=""_blank"">E-Sprit</a>.<br/>
<p>
	Le jeu de données peut être téléchargé aux formats JSON, CSV, XML et XLS. Il est aussi accessible pour les développeurs via l'API de la plateforme: 
	<a href=""https:/../../../../api/v1/console/datasets/1.0/search/"" target=""_blank"">mode opératoire.</a>
</p>
<p>
	Pour les développeurs avancés une syndication est accessible via les coordonnées suivantes :
</p>
<ul>
	<li><a href=""http://wcf.tourinsoft.com/Syndication/3.0/pdl/ce2229b2-8958-46b6-b4ae-b74a24aafb9f"" target=""_blank"">Processus d'appel des collections</a></li>
	<li><a href=""http://wcf.tourinsoft.com/Syndication/3.0/pdl/ce2229b2-8958-46b6-b4ae-b74a24aafb9f/$metadata"" target=""_blank"">Structure de la syndication (métadonnées)</a></li>
	<li><a href=""http://api-doc.tourinsoft.com/"" target=""_blank"">Documentation fonctionnelle et technique</a></li>
</ul>
<p>
	<u>A voir aussi :</u>
</p>
<ul>
	<li><a href=""https:/../../../../explore/dataset/234400034_070-001_offre-touristique-aires-de-camping-car-rpdl/"" target=""_blank"">Offre touristique : Aires de camping-car en Pays de la Loire</a></li>
	<li><a href=""https:/../../../../explore/dataset/234400034_070-002_offre-touristique-fetes_et_manifestations-rpdl/"" target=""_blank"">Offre touristique : Fêtes et manifestations en Pays de la Loire</a></li>
	<li><a href=""https:/../../../../explore/dataset/234400034_070-003_offre-touristique-hebergements-collectifs-rpdl/"" target=""_blank"">Offre touristique : Hébergements collectifs touristiques en Pays de la Loire</a></li>
	<li><a href=""https:/../../../../explore/dataset/234400034_070-004_offre-touristique-hebergements-locatifs-rpdl/"" target=""_blank"">Offre touristique : Hébergements locatifs (meublés et chambre d'hôtes) touristiques en Pays de la Loire</a></li>
	<li><a href=""https:/../../../../explore/dataset/234400034_070-005_offre-touristique-hotelleries-de-plein-air-rpdl/"" target=""_blank"">Offre touristique : Hôtelleries de plein air (camping) en Pays de la Loire</a></li>
	<li><a href=""https:/../../../../explore/dataset/234400034_070-006_offre-touristique-hotels-rpdl/"" target=""_blank"">Offre touristique : Hôtels en Pays de la Loire</a></li>
	<li><a href=""https:/../../../../explore/dataset/234400034_070-007_offre-touristique-residences-de-tourisme-rpdl/"" target=""_blank"">Offre touristique : Résidences de tourisme en Pays de la Loire</a></li>
	<li><a href=""https:/../../../../explore/dataset/234400034_070-008_offre-touristique-restaurants-rpdl/"" target=""_blank"">Offre touristique : Restaurants en Pays de la Loire</a></li>
	<li><a href=""https:/../../../../explore/dataset/234400034_070-009_offre-touristique-villages-vacances-rpdl/"" target=""_blank"">Offre touristique : Villages Vacances en Pays de la Loire</a></li>
	<li><a href=""https:/../../../../explore/dataset/234400034_070-010_offre-touristique-degustations-rpdl/"" target=""_blank"">Offre touristique : Lieux de dégustations (tous produits) en Pays de la Loire</a></li>
	<li><a href=""https:/../../../../explore/dataset/234400034_070-011_offre-touristique-activites-rpdl/"" target=""_blank"">Offre touristique : Activités touristiques en Pays de la Loire</a></li>
	<li><a href=""https:/../../../../explore/dataset/234400034_070-012_offre-touristique-patrimoineculturel-rpdl/"" target=""_blank"">Offre touristique : Lieux de patrimoine culturel en Pays de la Loire</a></li>
	<li><a href=""https:/../../../../explore/dataset/234400034_070-013_offre-touristique-patrimoinenaturel-rpdl/"" target=""_blank"">Offre touristique : Lieux de patrimoine naturel en Pays de la Loire</a></li>
	<br/>
</ul>",Culture / Tourisme,"tourisme,hébergement",Open Database License (ODbL),fr,2021-08-18T10:40:03+02:00,2021-08-18,2021-08-31T10:40:01+02:00,e-SPRIT,http://www.enpaysdelaloire.com/,13,2015-01-07,2015-01-07,,,Quotidienne,Région des Pays de la Loire,,234400034_070-009_offre-touristique-villages-vacances-rpdl,Finalisé,Quotidienne,http://opendatacommons.org/licenses/odbl/,fr,,True,True,fr_40_52,False,Pays de la Loire,,False,,,
Région des Pays de la Loire,GEOPAL,Base Adresse Locale de la Région des Pays de la Loire,"<p style=""box-sizing: border-box; orphans: 2; text-align: start; text-indent: 0px; widows: 2; text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;""><span style=""color: rgb(124, 124, 124); font-family: Marianne, Arial, sans-serif; font-size: 16px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px;"">Agrégation des Bases Adresses Locales sur la Région des Pays de la Loire.</span></p>","Territoires, Administration, Gouvernement, Finances publiques, Citoyenneté","Base Adresse Locale,BAR,Adresse",Licence Ouverte v2.0 (Etalab),fr,2021-08-30T11:35:07+02:00,2021-08-30,2021-08-30T11:35:07+02:00,GEOPAL,https://datafichiers.geopal.org/bar/diffusion/bar_opendata.csv,543799,2021-08-23,,GEOPAL,Région Pays de la Loire,Hebdomadaire,,,base-adresse-locale-region-pays-de-la-loire,Mettre à jour,Hebdomadaire,https://www.etalab.gouv.fr/wp-content/uploads/2017/04/ETALAB-Licence-Ouverte-v2.0.pdf,fr,,True,True,fr_40_52,False,Pays de la Loire,,False,,,
Région des Pays de la Loire,Région des Pays de la Loire,Référentiel des communes 2015 en Pays de la Loire,"<p>Référentiel des communes 2015, en Pays de la Loire.</p>",Territoires,"INSEE,Codes postaux",Open Database License (ODbL),fr,2021-08-31T04:01:07+02:00,2021-08-31,2021-08-31T04:01:07+02:00,Région des Pays de la Loire,,1828,,,,,,,,communes-2015,,,http://opendatacommons.org/licenses/odbl/,fr,,True,True,fr_40_52,False,Pays de la Loire,,False,,,
Région des Pays de la Loire,Région des Pays de la Loire,Réseau Aléop Maine-et-Loire (49),<p>Réseau de transports routiers régionaux de la Région des Pays de la Loire en Maine-et-Loire - Aléop 49.</p><p>Les données sont mises à jour de façon quotidiennement à partir de la plateforme multimodale Destinéo.<br/></p>,Mobilité,ALEOP,Licence Ouverte v2.0 (Etalab),fr,2021-09-01T00:01:48+02:00,2021-08-31,2021-09-01T00:01:48+02:00,Région des Pays de la Loire,,41,,,,,,,,reseau-aleop-maine-et-loire-49,Finalisé,Quotidienne,https://www.etalab.gouv.fr/wp-content/uploads/2017/04/ETALAB-Licence-Ouverte-v2.0.pdf,fr,,True,True,fr_60_49,False,Maine-et-Loire,,False,,,
Région des Pays de la Loire,DREAL Pays de la Loire,Réseaux de chaleur en Pays de la Loire,"<p>Localisation des réseaux de chaleur des Pays de la Loire.</p><p>Origine</p><p>une Enquête du réseau de chaleur a été réalisée en 2012.<br/>La géolocalisation a été effectuée, selon les moyens de connaissance à disposition :</p><ul> <li>au centroïde de la commune,</li><li>au quartier,</li><li>à l'adresse.</li></ul>",Territoires,Energie,Licence Ouverte v2.0 (Etalab),fr,2021-09-01T00:06:09+02:00,2021-08-31,2021-09-01T00:06:09+02:00,DREAL Pays de la Loire,,84,,,,,,,,234400034_reseaux-de-chaleur-en-pays-de-la-loire0,Finalisé,Mensuelle,https://www.etalab.gouv.fr/wp-content/uploads/2017/04/ETALAB-Licence-Ouverte-v2.0.pdf,fr,,True,True,fr_40_52,False,Pays de la Loire,,False,,,
Région des Pays de la Loire,DREAL Pays de la Loire,( BASIAS ) Inventaire historique de sites industriels et activités de service en Pays de la Loire,"<p>Inventaire des anciennes activités industrielles et activités de service.</p><p>Les données recueillies dans le cadre de ces inventaires sont archivées dans une base de données nationale, BASIAS (Base des Anciens Sites Industriels et Activités de Service) disponible sur Internet. Cette base de données à été créée par l’Arrêté du 10-12-1998.<br/>Cet inventaire est conduit systématiquement à l’échelle départementale depuis 1994. Depuis mai 2005, les sites n’appelant plus d’action de la part des pouvoirs publics chargés de la réglementation sur les installations classées, ont été transférés de BASOL dans BASIAS.<br/>Pour plus d'info : <a href=""http://www.developpement-durable.gouv.fr/BASIAS-Inventaire-historique-de.html"">http://www.developpement-durable.gouv.fr/BASIAS-Inventaire-historique-de.html</a></p><p>Origine</p><p>Les objets représentés sont des points. La base est extraite du site BASIAS (<a href=""http://basias.brgm.fr/"">http://basias.brgm.fr/</a>) puis géolocalisé selon les coordonnées x/y</p>",Territoires,,Licence Ouverte v2.0 (Etalab),fr,2021-09-01T00:07:12+02:00,2021-08-31,2021-09-01T00:07:12+02:00,DREAL Pays de la Loire,http://basias.brgm.fr/,12496,,,,,,,,234400034_basias-inventaire-historique-de-sites-industriels-et-activites-de-serv,Finalisé,Mensuelle,https://www.etalab.gouv.fr/wp-content/uploads/2017/04/ETALAB-Licence-Ouverte-v2.0.pdf,fr,,True,True,fr_40_52,False,Pays de la Loire,,False,,,
Région des Pays de la Loire,Région des Pays de la Loire,Emplois au lieu de travail par secteur d'activités à Angers Loire Métropole en 2006 et 2011,"<p><strong></strong><strong>Nombre d'emplois au lieu de travail selon le secteur d'activité en 2006 et 2011 par commune d'Angers Loire Métropole.&nbsp;</strong>Ce jeu de données est un outil de travail de l'<a href=""http://www.aurangevine.org/"" target=""_blank"">Agence d'urbanisme de la région angevine</a>.</p>
<div><strong style=""background-color: initial;"">Libellés des champs de ce jeu de données :</strong></div><div><p>P06_FACT1524 : population active de sexe féminin au lieu de résidence entre 15 et 24 ans en 2006 ; P06_FACT2554 : population active de sexe féminin au lieu de résidence entre 25 et 54 ans en 2006 ; P06_FACT5564 ; population active de sexe féminin au lieu de résidence entre 55 et 64 ans en 2006 ; P06_HACT1524 : population active de sexe masculin au lieu de résidence entre 15 et 24 ans en 2006 ; P06_HACT2554 : population active de sexe masculin au lieu de résidence entre 25 et 54 ans en 2006 ; P06_HACT5564 : population active de sexe masculin au lieu de résidence entre 55 et 64 ans en 2006 ; P11_FACT1524 : population active de sexe féminin au lieu de résidence entre 15 et 24 ans en 2011; P11_FACT2554 : population active de sexe féminin au lieu de résidence entre 25 et 54 ans en 2011 ; P11_FACT5564 ; population active de sexe féminin au lieu de résidence entre 55 et 64 ans en 2011 ; P11_HACT1524 : population active de sexe masculin au lieu de résidence entre 15 et 24 ans en 2011 ; P11_HACT2554 : population active de sexe masculin au lieu de résidence entre 25 et 54 ans en 2011 ; P11_HACT5564 : population active de sexe masculin au lieu de résidence entre 55 et 64 ans en 2011.</p></div>",Économie / Europe,"emploi,secteurs d'activité",Licence Ouverte (Etalab),fr,2016-07-28T10:53:51+02:00,2019-05-27,2021-08-31T03:12:46+02:00,INSEE,http://www.insee.fr/fr/themes/theme.asp?theme=3&sous_theme=1,33,,,,,,,,aura_empl_lieu_tra_06-11csv,Finalisé,,https://www.etalab.gouv.fr/wp-content/uploads/2014/05/Licence_Ouverte.pdf,fr,,,,fr_70_244900015,False,CU Angers Loire Métropole,,True,,,
Région des Pays de la Loire,Région des Pays de la Loire,Emplois au lieu de travail par secteur d'activités à Angers Loire Métropole en 2007 et 2012,"<p><strong></strong><strong>Nombre d'emplois au lieu de travail selon le secteur d'activité en 2006 et 2011 par commune d'Angers Loire Métropole.&nbsp;</strong>Ce jeu de données est un outil de travail de l'<a href=""http://www.aurangevine.org/"" target=""_blank"">Agence d'urbanisme de la région angevine</a>.</p>
<div><strong>Libellés des champs de ce jeu de données :</strong></div>
<div><p>C06_EMPLT_AGRI : emplois au lieu de travail dans le secteur agricole en 2006 ; C06_EMPLT_INDUST : emplois au lieu de travail dans le secteur industriel en 2006 ; C06_EMPLT_CONST : emplois au lieu de travail dans le secteur de la construction en 2006 ; C06_EMPLT_CTS : emplois au lieu de travail dans le secteur commerce, transports et services divers en 2006 ; C06_EMPLT_APESAS : emplois au lieu de travail dans le secteur de l'administration publique, l'enseignement, la santé et l'action sociale en 2006 ; C11_EMPLT_AGRI : emplois au lieu de travail dans le secteur agricole en 2011 ; C11_EMPLT_INDUST : emplois au lieu de travail dans le secteur industriel en 2011 ; C11_EMPLT_CONST : emplois au lieu de travail dans le secteur de la construction en 2011 ; C11_EMPLT_CTS : emplois au lieu de travail dans le secteur commerce, transports et services divers en 2011 ; C11_EMPLT_APESAS : emplois au lieu de travail dans le secteur de l'administration publique, l'enseignement, la santé et l'action sociale en 2011</p></div>",Économie / Europe,"emploi,secteurs d'activité",Licence Ouverte (Etalab),fr,2016-07-28T10:53:53+02:00,2019-05-27,2021-08-31T03:14:33+02:00,INSEE,http://www.insee.fr/fr/themes/theme.asp?theme=3&sous_theme=1,34,,,,,,,,aura_empl_lieu_tra_07-12csv,Finalisé,,https://www.etalab.gouv.fr/wp-content/uploads/2014/05/Licence_Ouverte.pdf,fr,,,,fr_70_244900015,False,CU Angers Loire Métropole,,True,,,
Région des Pays de la Loire,Région des Pays de la Loire,"Nombre de ménages selon le type en 1999, 2006 et 2011 par commune","<p><strong></strong><strong>Type de ménage par commune d'Angers Loire Métropole en 1999, en 2006 et en 2010.</strong>&nbsp;Ce jeu de données est un outil de travail de l'<a href=""http://www.aurangevine.org/"" target=""_blank"">Agence d'urbanisme de la région angevine</a>.</p>  <div><strong>Libellés des champs de ce jeu de données :</strong></div><div><p>C99_MENPSEUL : nombre de ménages d'une seule personne en 1999 ; C99_MENCOUPSENF : nombre de ménages de couple sans enfant en 1999 ; C99_MENFAMMONO : nombre de ménages de familles monoparentales en 1999 ; C99_MENCOUPAENF : nombre de ménages de couple avec enfant(s) en 1999 ; C99_MENSFAM : nombre de ménages autres en 1999 ; C99_MEN : nombre total de ménages en 1999 ; C06_MENPSEUL : nombre de ménages d'une seule personne en 2006 ; C06_MENCOUPSENF : nombre de ménages de couple sans enfant en 2006 ; C06_MENFAMMONO : nombre de ménages de familles monoparentales en 2006 ; C06_MENCOUPAENF : nombre de ménages de couple avec enfant(s) en 2006 ; C06_MENSFAM : nombre de ménages autres en 2006 ; C06_MEN : nombre total de ménages en 2006 ;  C11_MENPSEUL : nombre de ménages d'une seule personne en 2011 ; C11_MENCOUPSENF : nombre de ménages de couple sans enfant en 2011 ; C11_MENFAMMONO : nombre de ménages de familles monoparentales en 2011 ; C11_MENCOUPAENF : nombre de ménages de couple avec enfant(s) en 2011 ; C11_MENSFAM : nombre de ménages autres en 2011 ; C11_MEN : nombre total de ménages en 2011.</p></div>",Santé / Social,"type de ménage,ménages",Licence Ouverte (Etalab),,2016-07-28T10:54:07+02:00,2019-05-27,2021-08-31T03:14:29+02:00,INSEE,http://www.insee.fr/fr/themes/,33,,,,,,,,aura_men_typ_99-06-11csv,Finalisé,,https://www.etalab.gouv.fr/wp-content/uploads/2014/05/Licence_Ouverte.pdf,,,,,fr_70_244900015,False,CU Angers Loire Métropole,,True,,,
Région des Pays de la Loire,Région des Pays de la Loire,Elections européennes 2014 à Angers,<p>Les données fournissent les résultats des élections européennes sur la commune d'Angers qui se sont déroulées le dimanche 25 mai 2014.</p><p>Les données fournissent les résultats des élections européennes sur la commune d'Angers qui se sont déroulées le dimanche 25 mai 2014.</p>,Citoyenneté / Institution,"élection,européenne",Open Database License (ODbL),fr,2016-07-28T10:55:33+02:00,2019-05-27,2021-08-31T03:12:35+02:00,Ville d'Angers,http://www.angers.fr/vie-pratique/vie-quotidienne/vos-droits-et-demarches/elections/resultats-des-scrutins-precedents/index.html,82,,,,,,,,201_alm_vilan_europ14csv,Finalisé,,http://opendatacommons.org/licenses/odbl/,fr,,,,fr_80_49007,False,Angers,,True,,,
Région des Pays de la Loire,Région des Pays de la Loire,Elections départementales 2015 2nd tour canton Angers 2,"<p>Les données fournissent les résultats du second tour des élections départementales à Angers qui se sont déroulées le dimanche 29 mars 2015.</p><p>Les résultats sont fournis par bureau de vote à Angers. Pour les autres communes du canton, le total est fourni à l'échelle de la commune. Les résultats donnent le nombre de voix obtenues par chaque candidat. Sont également fournis : le nombre d'électeurs inscrits, le nombre de votants, de procurations, de bulletins nuls et de bulletins exprimés.</p>",Citoyenneté / Institution,"élection,élection locale,départementale,canton,institutions locales",Open Database License (ODbL),fr,2016-07-28T10:55:51+02:00,2019-05-27,2021-08-31T03:14:12+02:00,Ville d'Angers,http://www.angers.fr/vie-pratique/vie-quotidienne/vos-droits-et-demarches/elections/resultats-des-scrutins-precedents/index.html,21,,,,,,,,49007_201_2nd15ccanto_ang2csv,Finalisé,,http://opendatacommons.org/licenses/odbl/,fr,,,,fr_80_49007,False,Angers,,True,,,
Région des Pays de la Loire,Région des Pays de la Loire,Elections départementales 2015 2nd tour canton Angers 3,"<p>Les données fournissent les résultats du second tour des élections départementales à Angers qui se sont déroulées le dimanche 29 mars 2015.</p><p>Les résultats sont fournis par bureau de vote à Angers. Pour les autres communes du canton, le total est fourni à l'échelle de la commune. Les résultats donnent le nombre de voix obtenues par chaque candidat. Sont également fournis : le nombre d'électeurs inscrits, le nombre de votants, de procurations, de bulletins nuls et de bulletins exprimés.</p>",Citoyenneté / Institution,"élection,élection locale,départementale,canton",Open Database License (ODbL),fr,2016-07-28T10:55:52+02:00,2019-05-27,2021-08-31T03:13:59+02:00,Ville d'Angers,http://www.angers.fr/vie-pratique/vie-quotidienne/vos-droits-et-demarches/elections/resultats-des-scrutins-precedents/index.html,20,,,,,,,,49007_201_2nd15ccanto_ang3csv,Finalisé,,http://opendatacommons.org/licenses/odbl/,fr,,,,fr_80_49007,False,Angers,,True,,,
